State	Model	DGPost	GDagSlide	RateActivate	RateDeactivate	bubbleLeft	bubbleRight	deltaGDaggerBacktrack	hybridLen	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	logPrior	chiSquared
9960	1	-3.8796698266	23.7975383558	0.0440816885	0.0599762289	2.0000000000	2.0000000000	6.5100012031	11.0000000000	92.0140903773	0.1000000000	0.0610000000	0.0550000000	0.0370000000	0.0110000000	0.0130000000	0.0130000000	0.0070000000	0.0050000000	0.0020000000	0.0020000000	0.0030000000	0.0040000000	0.0030000000	0.0010000000	0.0030000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.1100000000	0.0600000000	0.0610000000	0.0370000000	0.0140000000	0.0220000000	0.0090000000	0.0050000000	0.0040000000	0.0030000000	0.0030000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0050000000	0.0020000000	0.0030000000	0.0000000000	0.0010000000	-11.294749	0.066701
9980	1	-3.8796568174	23.7975193964	0.0392130491	0.0599762289	1.0000000000	3.0000000000	6.1502189851	11.0000000000	92.0140903773	0.3980000000	0.2160000000	0.1990000000	0.1520000000	0.0630000000	0.0590000000	0.0330000000	0.0400000000	0.0240000000	0.0040000000	0.0130000000	0.0080000000	0.0110000000	0.0070000000	0.0030000000	0.0010000000	0.0010000000	0.0030000000	0.0010000000	0.0000000000	0.1100000000	0.0590000000	0.0550000000	0.0420000000	0.0120000000	0.0380000000	0.0440000000	0.0280000000	0.0250000000	0.0070000000	0.0080000000	0.0140000000	0.0040000000	0.0070000000	0.0000000000	0.0120000000	0.0080000000	0.0050000000	0.0060000000	0.0010000000	-11.325903	0.060673
10000	1	-3.8796568174	23.7975193964	0.0387833578	0.0613824872	2.0000000000	3.0000000000	7.3820946915	11.0000000000	92.0195181950	0.1070000000	0.0570000000	0.0550000000	0.0400000000	0.0040000000	0.0180000000	0.0070000000	0.0030000000	0.0090000000	0.0010000000	0.0060000000	0.0010000000	0.0020000000	0.0020000000	0.0000000000	0.0010000000	0.0020000000	0.0000000000	0.0020000000	0.0000000000	0.1020000000	0.0690000000	0.0450000000	0.0480000000	0.0120000000	0.0260000000	0.0100000000	0.0040000000	0.0070000000	0.0020000000	0.0040000000	0.0010000000	0.0020000000	0.0020000000	0.0000000000	0.0110000000	0.0010000000	0.0020000000	0.0010000000	0.0010000000	-11.596870	0.063926
10020	1	-3.8794580464	23.7975193964	0.0388096252	0.0613824872	1.0000000000	2.0000000000	7.3493044387	11.0000000000	91.9691167944	0.3960000000	0.2440000000	0.1860000000	0.1360000000	0.0520000000	0.0530000000	0.0360000000	0.0260000000	0.0190000000	0.0050000000	0.0090000000	0.0130000000	0.0080000000	0.0060000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0980000000	0.0630000000	0.0410000000	0.0430000000	0.0120000000	0.0560000000	0.0360000000	0.0300000000	0.0220000000	0.0050000000	0.0110000000	0.0100000000	0.0060000000	0.0070000000	0.0000000000	0.0150000000	0.0090000000	0.0090000000	0.0030000000	0.0020000000	-11.586257	0.051368
10040	1	-3.8794462093	23.8399629655	0.0388096252	0.0641758549	2.0000000000	3.0000000000	7.3493044387	11.0000000000	93.8075866317	0.1040000000	0.0750000000	0.0510000000	0.0450000000	0.0130000000	0.0140000000	0.0130000000	0.0090000000	0.0060000000	0.0010000000	0.0040000000	0.0050000000	0.0040000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.1100000000	0.0760000000	0.0570000000	0.0450000000	0.0090000000	0.0160000000	0.0090000000	0.0140000000	0.0070000000	0.0010000000	0.0010000000	0.0040000000	0.0040000000	0.0020000000	0.0000000000	0.0020000000	0.0060000000	0.0040000000	0.0010000000	0.0030000000	-11.746739	0.065460
10060	1	-3.8791589579	23.8399629655	0.0399767483	0.0590357971	2.0000000000	1.0000000000	7.3493044387	11.0000000000	103.3747830633	0.1200000000	0.0930000000	0.0710000000	0.0620000000	0.0320000000	0.0250000000	0.0180000000	0.0180000000	0.0100000000	0.0020000000	0.0030000000	0.0010000000	0.0020000000	0.0030000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.1110000000	0.0870000000	0.0870000000	0.0710000000	0.0250000000	0.0110000000	0.0130000000	0.0140000000	0.0090000000	0.0030000000	0.0080000000	0.0030000000	0.0020000000	0.0030000000	0.0000000000	0.0040000000	0.0020000000	0.0020000000	0.0020000000	0.0010000000	-11.876999	0.065918
10080	1	-3.8820427042	23.8399629655	0.0399081900	0.0581277802	1.0000000000	3.0000000000	7.3637962405	11.0000000000	103.3747830633	0.3720000000	0.2200000000	0.1640000000	0.1390000000	0.0400000000	0.0460000000	0.0260000000	0.0240000000	0.0140000000	0.0050000000	0.0100000000	0.0070000000	0.0070000000	0.0020000000	0.0020000000	0.0030000000	0.0030000000	0.0010000000	0.0000000000	0.0000000000	0.1120000000	0.0620000000	0.0500000000	0.0310000000	0.0070000000	0.0420000000	0.0450000000	0.0270000000	0.0220000000	0.0050000000	0.0130000000	0.0060000000	0.0060000000	0.0070000000	0.0000000000	0.0110000000	0.0090000000	0.0080000000	0.0060000000	0.0020000000	-11.874762	0.040466
10100	2	-3.8820427042	23.4267246168	0.0398386242	0.0581277802	1.0000000000	3.0000000000	7.2580312473	11.0000000000	103.3747830633	0.2630000000	0.1350000000	0.1140000000	0.1040000000	0.0410000000	0.0290000000	0.0180000000	0.0240000000	0.0170000000	0.0040000000	0.0070000000	0.0090000000	0.0020000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0440000000	0.0380000000	0.0410000000	0.0210000000	0.0060000000	0.0290000000	0.0260000000	0.0240000000	0.0130000000	0.0040000000	0.0150000000	0.0080000000	0.0050000000	0.0030000000	0.0020000000	0.0100000000	0.0060000000	0.0080000000	0.0010000000	0.0000000000	-11.174194	0.022533
10120	2	-3.8820427042	23.4267246168	0.0427598487	0.0676689364	1.0000000000	3.0000000000	7.2580312473	11.0000000000	147.7670125734	0.2960000000	0.1510000000	0.1190000000	0.1070000000	0.0320000000	0.0250000000	0.0250000000	0.0210000000	0.0150000000	0.0030000000	0.0070000000	0.0050000000	0.0020000000	0.0070000000	0.0000000000	0.0020000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0650000000	0.0440000000	0.0370000000	0.0190000000	0.0030000000	0.0370000000	0.0240000000	0.0150000000	0.0160000000	0.0030000000	0.0140000000	0.0100000000	0.0050000000	0.0020000000	0.0040000000	0.0060000000	0.0060000000	0.0050000000	0.0040000000	0.0000000000	-12.429047	0.018139
10140	1	-4.4802215919	23.1596345196	0.0427598487	0.0635920650	1.0000000000	2.0000000000	7.2577071437	11.0000000000	156.0375133761	0.2020000000	0.1230000000	0.1020000000	0.0730000000	0.0280000000	0.0210000000	0.0190000000	0.0150000000	0.0160000000	0.0020000000	0.0020000000	0.0080000000	0.0040000000	0.0030000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0010000000	0.0350000000	0.0250000000	0.0380000000	0.0160000000	0.0050000000	0.0180000000	0.0170000000	0.0150000000	0.0190000000	0.0030000000	0.0050000000	0.0030000000	0.0070000000	0.0030000000	0.0020000000	0.0040000000	0.0070000000	0.0080000000	0.0030000000	0.0010000000	-12.944367	0.028618
10160	2	-4.4802215919	22.9027979522	0.0368524184	0.0637659588	1.0000000000	2.0000000000	7.2577071437	11.0000000000	156.0375133761	0.1510000000	0.0920000000	0.0980000000	0.0780000000	0.0270000000	0.0200000000	0.0180000000	0.0160000000	0.0100000000	0.0020000000	0.0060000000	0.0070000000	0.0020000000	0.0020000000	0.0040000000	0.0010000000	0.0020000000	0.0010000000	0.0020000000	0.0000000000	0.0390000000	0.0310000000	0.0210000000	0.0190000000	0.0120000000	0.0180000000	0.0210000000	0.0110000000	0.0140000000	0.0040000000	0.0060000000	0.0060000000	0.0030000000	0.0040000000	0.0000000000	0.0060000000	0.0080000000	0.0050000000	0.0060000000	0.0000000000	-12.816901	0.041565
10180	1	-4.4802215919	22.7527236433	0.0368524275	0.0637659588	1.0000000000	1.0000000000	7.2577071437	11.0000000000	156.0375133761	0.1740000000	0.1550000000	0.1470000000	0.1320000000	0.0730000000	0.0470000000	0.0290000000	0.0240000000	0.0180000000	0.0120000000	0.0080000000	0.0060000000	0.0030000000	0.0060000000	0.0030000000	0.0010000000	0.0010000000	0.0020000000	0.0000000000	0.0000000000	0.0400000000	0.0490000000	0.0420000000	0.0360000000	0.0190000000	0.0420000000	0.0260000000	0.0250000000	0.0160000000	0.0070000000	0.0100000000	0.0120000000	0.0040000000	0.0110000000	0.0010000000	0.0100000000	0.0100000000	0.0050000000	0.0040000000	0.0020000000	-12.692675	0.041484
10200	1	-4.5026692334	22.9417048103	0.0368524275	0.0635752605	1.0000000000	3.0000000000	7.3925732808	11.0000000000	156.3493880702	0.1590000000	0.1040000000	0.0880000000	0.0600000000	0.0220000000	0.0220000000	0.0180000000	0.0210000000	0.0060000000	0.0020000000	0.0060000000	0.0030000000	0.0050000000	0.0020000000	0.0000000000	0.0010000000	0.0000000000	0.0020000000	0.0000000000	0.0000000000	0.0340000000	0.0280000000	0.0230000000	0.0190000000	0.0050000000	0.0160000000	0.0200000000	0.0090000000	0.0140000000	0.0030000000	0.0070000000	0.0020000000	0.0040000000	0.0030000000	0.0020000000	0.0030000000	0.0030000000	0.0010000000	0.0030000000	0.0010000000	-12.926552	0.038672
10220	2	-4.5026692334	22.9417048103	0.0368524275	0.0635752605	1.0000000000	3.0000000000	7.3925732808	11.0000000000	156.3493880702	0.1480000000	0.0910000000	0.0820000000	0.0890000000	0.0170000000	0.0220000000	0.0150000000	0.0060000000	0.0120000000	0.0020000000	0.0090000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0310000000	0.0340000000	0.0190000000	0.0220000000	0.0030000000	0.0220000000	0.0150000000	0.0120000000	0.0100000000	0.0040000000	0.0070000000	0.0070000000	0.0040000000	0.0040000000	0.0000000000	0.0080000000	0.0060000000	0.0010000000	0.0040000000	0.0010000000	-12.926552	0.042726
10240	1	-4.5026692319	22.9413795773	0.0368524275	0.0618033002	1.0000000000	3.0000000000	7.3925732808	11.0000000000	115.8030918130	0.1600000000	0.1030000000	0.0700000000	0.0680000000	0.0180000000	0.0130000000	0.0140000000	0.0130000000	0.0080000000	0.0040000000	0.0070000000	0.0050000000	0.0030000000	0.0030000000	0.0020000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0240000000	0.0220000000	0.0110000000	0.0210000000	0.0000000000	0.0230000000	0.0210000000	0.0110000000	0.0160000000	0.0060000000	0.0070000000	0.0100000000	0.0050000000	0.0040000000	0.0010000000	0.0120000000	0.0050000000	0.0010000000	0.0030000000	0.0010000000	-11.817083	0.038421
10260	2	-4.5161044193	22.9413795773	0.0368524275	0.0630788626	1.0000000000	3.0000000000	8.2256629504	11.0000000000	80.0548714602	0.1520000000	0.0950000000	0.0700000000	0.0700000000	0.0180000000	0.0170000000	0.0190000000	0.0140000000	0.0090000000	0.0010000000	0.0050000000	0.0070000000	0.0020000000	0.0030000000	0.0000000000	0.0010000000	0.0010000000	0.0020000000	0.0000000000	0.0000000000	0.0280000000	0.0240000000	0.0170000000	0.0140000000	0.0040000000	0.0220000000	0.0140000000	0.0140000000	0.0080000000	0.0010000000	0.0050000000	0.0030000000	0.0010000000	0.0010000000	0.0010000000	0.0060000000	0.0050000000	0.0050000000	0.0020000000	0.0010000000	-11.278147	0.041242
10280	2	-4.5161043339	22.9413795773	0.0368524275	0.0630788626	1.0000000000	3.0000000000	8.2256629504	11.0000000000	26.6150541062	0.1210000000	0.0830000000	0.0790000000	0.0600000000	0.0220000000	0.0170000000	0.0120000000	0.0100000000	0.0070000000	0.0020000000	0.0050000000	0.0050000000	0.0050000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0260000000	0.0280000000	0.0180000000	0.0090000000	0.0040000000	0.0140000000	0.0200000000	0.0110000000	0.0130000000	0.0000000000	0.0060000000	0.0050000000	0.0050000000	0.0020000000	0.0000000000	0.0060000000	0.0040000000	0.0020000000	0.0020000000	0.0010000000	-12.017760	0.053071
10300	2	-4.5161043339	22.9413795773	0.0368524275	0.0630788626	1.0000000000	3.0000000000	8.2256629504	11.0000000000	26.6150541062	0.1210000000	0.0830000000	0.0790000000	0.0600000000	0.0220000000	0.0170000000	0.0120000000	0.0100000000	0.0070000000	0.0020000000	0.0050000000	0.0050000000	0.0050000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0260000000	0.0280000000	0.0180000000	0.0090000000	0.0040000000	0.0140000000	0.0200000000	0.0110000000	0.0130000000	0.0000000000	0.0060000000	0.0050000000	0.0050000000	0.0020000000	0.0000000000	0.0060000000	0.0040000000	0.0020000000	0.0020000000	0.0010000000	-12.017760	0.053071
10320	1	-4.5161043339	22.9413795773	0.0368524275	0.0630788626	1.0000000000	3.0000000000	7.2406478932	11.0000000000	26.6150541062	0.1640000000	0.0930000000	0.0790000000	0.0610000000	0.0260000000	0.0200000000	0.0170000000	0.0170000000	0.0050000000	0.0050000000	0.0070000000	0.0040000000	0.0010000000	0.0060000000	0.0000000000	0.0000000000	0.0010000000	0.0020000000	0.0030000000	0.0000000000	0.0340000000	0.0210000000	0.0200000000	0.0170000000	0.0020000000	0.0230000000	0.0130000000	0.0120000000	0.0060000000	0.0060000000	0.0050000000	0.0030000000	0.0020000000	0.0020000000	0.0010000000	0.0080000000	0.0020000000	0.0050000000	0.0020000000	0.0010000000	-11.718627	0.037884
10340	1	-4.7169153293	22.9728809652	0.0368524275	0.0630371087	1.0000000000	2.0000000000	7.1536480981	11.0000000000	26.6150541062	0.1470000000	0.1090000000	0.0980000000	0.0880000000	0.0280000000	0.0280000000	0.0210000000	0.0190000000	0.0170000000	0.0040000000	0.0040000000	0.0020000000	0.0020000000	0.0030000000	0.0030000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0350000000	0.0210000000	0.0260000000	0.0260000000	0.0060000000	0.0180000000	0.0220000000	0.0120000000	0.0160000000	0.0040000000	0.0120000000	0.0040000000	0.0060000000	0.0050000000	0.0000000000	0.0090000000	0.0060000000	0.0040000000	0.0020000000	0.0030000000	-12.051526	0.042238
10360	1	-4.7169153278	22.9878298864	0.0368524275	0.0630371087	1.0000000000	2.0000000000	7.1488776228	11.0000000000	26.6779314856	0.1640000000	0.1090000000	0.1040000000	0.0720000000	0.0290000000	0.0330000000	0.0180000000	0.0100000000	0.0190000000	0.0090000000	0.0050000000	0.0050000000	0.0040000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0380000000	0.0280000000	0.0220000000	0.0200000000	0.0070000000	0.0150000000	0.0070000000	0.0120000000	0.0110000000	0.0050000000	0.0100000000	0.0050000000	0.0050000000	0.0050000000	0.0010000000	0.0080000000	0.0000000000	0.0020000000	0.0020000000	0.0010000000	-12.058270	0.038130
10380	2	-4.7169153278	22.9878298864	0.0386884253	0.0630367631	1.0000000000	2.0000000000	7.2537457788	11.0000000000	56.7187315691	0.1690000000	0.1110000000	0.0810000000	0.0800000000	0.0340000000	0.0220000000	0.0170000000	0.0190000000	0.0170000000	0.0050000000	0.0060000000	0.0050000000	0.0070000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0320000000	0.0270000000	0.0210000000	0.0210000000	0.0100000000	0.0230000000	0.0150000000	0.0130000000	0.0110000000	0.0030000000	0.0010000000	0.0040000000	0.0060000000	0.0070000000	0.0030000000	0.0090000000	0.0020000000	0.0040000000	0.0030000000	0.0000000000	-11.007262	0.035713
10400	2	-4.7169153278	22.9878298864	0.0386884253	0.0630367631	1.0000000000	2.0000000000	7.2537457788	11.0000000000	56.7187315691	0.1690000000	0.1110000000	0.0810000000	0.0800000000	0.0340000000	0.0220000000	0.0170000000	0.0190000000	0.0170000000	0.0050000000	0.0060000000	0.0050000000	0.0070000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0320000000	0.0270000000	0.0210000000	0.0210000000	0.0100000000	0.0230000000	0.0150000000	0.0130000000	0.0110000000	0.0030000000	0.0010000000	0.0040000000	0.0060000000	0.0070000000	0.0030000000	0.0090000000	0.0020000000	0.0040000000	0.0030000000	0.0000000000	-11.007262	0.035713
10420	2	-4.7169153278	22.9878298864	0.0386884253	0.0630367631	1.0000000000	2.0000000000	7.2537457788	11.0000000000	56.7187315691	0.1690000000	0.1110000000	0.0810000000	0.0800000000	0.0340000000	0.0220000000	0.0170000000	0.0190000000	0.0170000000	0.0050000000	0.0060000000	0.0050000000	0.0070000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0320000000	0.0270000000	0.0210000000	0.0210000000	0.0100000000	0.0230000000	0.0150000000	0.0130000000	0.0110000000	0.0030000000	0.0010000000	0.0040000000	0.0060000000	0.0070000000	0.0030000000	0.0090000000	0.0020000000	0.0040000000	0.0030000000	0.0000000000	-11.007262	0.035713
10440	2	-4.7169153278	22.9878298864	0.0386884253	0.0630367631	1.0000000000	2.0000000000	7.2537457788	11.0000000000	56.7187315691	0.1690000000	0.1110000000	0.0810000000	0.0800000000	0.0340000000	0.0220000000	0.0170000000	0.0190000000	0.0170000000	0.0050000000	0.0060000000	0.0050000000	0.0070000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0320000000	0.0270000000	0.0210000000	0.0210000000	0.0100000000	0.0230000000	0.0150000000	0.0130000000	0.0110000000	0.0030000000	0.0010000000	0.0040000000	0.0060000000	0.0070000000	0.0030000000	0.0090000000	0.0020000000	0.0040000000	0.0030000000	0.0000000000	-11.007262	0.035713
10460	2	-4.7169153278	22.9878298864	0.0386884253	0.0630367631	1.0000000000	2.0000000000	7.2537457788	11.0000000000	56.7187315691	0.1690000000	0.1110000000	0.0810000000	0.0800000000	0.0340000000	0.0220000000	0.0170000000	0.0190000000	0.0170000000	0.0050000000	0.0060000000	0.0050000000	0.0070000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0320000000	0.0270000000	0.0210000000	0.0210000000	0.0100000000	0.0230000000	0.0150000000	0.0130000000	0.0110000000	0.0030000000	0.0010000000	0.0040000000	0.0060000000	0.0070000000	0.0030000000	0.0090000000	0.0020000000	0.0040000000	0.0030000000	0.0000000000	-11.007262	0.035713
10480	2	-4.7169153278	22.9878298864	0.0386884253	0.0630367631	1.0000000000	2.0000000000	7.2537457788	11.0000000000	56.7187315691	0.1690000000	0.1110000000	0.0810000000	0.0800000000	0.0340000000	0.0220000000	0.0170000000	0.0190000000	0.0170000000	0.0050000000	0.0060000000	0.0050000000	0.0070000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0320000000	0.0270000000	0.0210000000	0.0210000000	0.0100000000	0.0230000000	0.0150000000	0.0130000000	0.0110000000	0.0030000000	0.0010000000	0.0040000000	0.0060000000	0.0070000000	0.0030000000	0.0090000000	0.0020000000	0.0040000000	0.0030000000	0.0000000000	-11.007262	0.035713
10500	2	-4.7169153278	22.9878298864	0.0386884253	0.0630367631	1.0000000000	2.0000000000	7.2537457788	11.0000000000	56.7187315691	0.1690000000	0.1110000000	0.0810000000	0.0800000000	0.0340000000	0.0220000000	0.0170000000	0.0190000000	0.0170000000	0.0050000000	0.0060000000	0.0050000000	0.0070000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0320000000	0.0270000000	0.0210000000	0.0210000000	0.0100000000	0.0230000000	0.0150000000	0.0130000000	0.0110000000	0.0030000000	0.0010000000	0.0040000000	0.0060000000	0.0070000000	0.0030000000	0.0090000000	0.0020000000	0.0040000000	0.0030000000	0.0000000000	-11.007262	0.035713
10520	2	-4.7169153278	22.9878298864	0.0386884253	0.0630367631	1.0000000000	2.0000000000	7.2537457788	11.0000000000	56.7187315691	0.1690000000	0.1110000000	0.0810000000	0.0800000000	0.0340000000	0.0220000000	0.0170000000	0.0190000000	0.0170000000	0.0050000000	0.0060000000	0.0050000000	0.0070000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0320000000	0.0270000000	0.0210000000	0.0210000000	0.0100000000	0.0230000000	0.0150000000	0.0130000000	0.0110000000	0.0030000000	0.0010000000	0.0040000000	0.0060000000	0.0070000000	0.0030000000	0.0090000000	0.0020000000	0.0040000000	0.0030000000	0.0000000000	-11.007262	0.035713
10540	2	-4.7169153278	22.9878298864	0.0386884253	0.0630367631	1.0000000000	2.0000000000	7.2537457788	11.0000000000	56.7187315691	0.1690000000	0.1110000000	0.0810000000	0.0800000000	0.0340000000	0.0220000000	0.0170000000	0.0190000000	0.0170000000	0.0050000000	0.0060000000	0.0050000000	0.0070000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0320000000	0.0270000000	0.0210000000	0.0210000000	0.0100000000	0.0230000000	0.0150000000	0.0130000000	0.0110000000	0.0030000000	0.0010000000	0.0040000000	0.0060000000	0.0070000000	0.0030000000	0.0090000000	0.0020000000	0.0040000000	0.0030000000	0.0000000000	-11.007262	0.035713
10560	1	-4.7169153278	22.9878298864	0.0386884253	0.0630367631	1.0000000000	2.0000000000	7.2537457788	11.0000000000	56.7187315691	0.1850000000	0.1240000000	0.0970000000	0.0660000000	0.0310000000	0.0190000000	0.0240000000	0.0140000000	0.0190000000	0.0060000000	0.0040000000	0.0040000000	0.0020000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0320000000	0.0190000000	0.0280000000	0.0110000000	0.0030000000	0.0260000000	0.0170000000	0.0170000000	0.0090000000	0.0050000000	0.0070000000	0.0020000000	0.0030000000	0.0050000000	0.0000000000	0.0050000000	0.0070000000	0.0040000000	0.0070000000	0.0010000000	-11.007262	0.029461
