State	Model	DGtau1	DGtaudag	Kdiss(instance0)	Kdiss(instance1)	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	logPrior	rho	
10965000	4	-4.9891851256	8.8563804905	113.1479741607	8.772364635	1.6781975361	0.406617505	125.0769192519	18.8649580551	16.1254515185	14.3215817692	29.3838690852	25.3679294759	22.693533452	38.7812317135	33.988641739	30.515770151	47.8379404843	42.4381632023	59.7405714549	53.3173043644	49.0411878544	73.1854297627	68.1958941853	63.8170132655	98.0502816613	94.090878725	90.1475918055	9.017514	4.834439	
10970000	4	-4.8427309893	6.1581298056	110.1963044512	14.4650494314	0.0334941727	3.1220672158	127.3906910931	18.9495883302	15.8742787784	13.8729369984	29.5257505273	25.059760118	21.9076353212	38.8803242133	33.7142774787	29.7087039377	48.0301539737	42.0758956551	59.7072178824	53.5812655229	48.6621954301	74.8730547406	67.9630876409	62.901459452	99.7356547275	94.666238458	91.3290963958	4.768291	4.771347	
10975000	4	-4.7158798482	7.3936015378	96.3036052716	3.2059094954	0.234706217	1.4384539198	124.3493905319	19.8884159729	16.5533632488	14.2877506527	30.7852237086	25.9816439584	22.7379177405	40.4978925362	34.2396838362	30.5044717764	49.3979911682	42.9761197606	60.9104377663	54.2963061331	49.1299587707	75.5171737716	69.0239293496	63.6320736507	98.7559407992	93.7034585793	89.9097240344	8.711239	4.83345	
10980000	4	-4.882404279	8.7942939876	106.9041918877	5.0239951582	0.0810376443	1.2399736684	126.4456149407	19.3871961947	16.4767762873	14.2320017036	29.9909310285	25.8370693873	22.9243968445	39.6638646197	34.4252368308	30.5692667977	48.7826202428	43.0200864791	60.6740123124	54.3230442373	50.2069116987	75.3913426975	69.2440174662	64.8058390039	99.842255553	95.2657855309	90.8312223914	9.771971	4.78552	
10985000	4	-4.7573206652	10.0768295295	109.3472045509	1.4262716185	0.0730014979	0.5917144198	130.3826560357	19.0689146365	15.7535721144	13.7243177902	29.6254967977	25.1159932076	21.7550256308	39.1708175231	33.6657535181	29.7719152697	47.9167749988	41.8876722384	60.7250911221	53.6588562126	48.8445935873	76.0198697509	68.9759569033	63.4604603751	101.394912629	96.3481630743	91.5663078968	8.870184	4.802401	
10990000	4	-4.549102312	8.9126272692	94.8200544635	20.1412692317	0.0518526292	3.1410435559	128.4139754634	19.8158472957	15.9502762716	13.6576683307	30.7507199015	25.2925128786	22.1666565276	40.0999496007	33.9054346722	29.4423570478	49.4258715353	42.4814855657	61.6395731106	53.9278802202	48.3102132234	76.5075876355	69.0203937658	63.2724176784	101.081627731	94.9300841533	90.6618973925	8.766579	4.841709	
10995000	4	-4.6249386486	8.4395461712	95.2019182884	7.3143217	0.2513969449	2.5558856457	126.4889665272	19.9673093741	16.3530734678	13.9107943369	30.6668942249	25.6555930243	22.2891034321	40.5818669863	34.3102794216	30.2122105082	49.6883100673	42.3626325603	61.8577293826	54.3352571958	48.7453105461	75.9794568622	69.6463912485	63.7085996843	99.7297708774	94.9720797181	90.167892843	9.720456	4.723277	
11000000	4	-4.8181830363	9.4242998527	101.6850323508	15.3230392216	0.2007152425	0.3345877516	124.9892662163	19.7364482246	16.6252827034	14.3476240497	30.5824723665	26.0027433879	22.875383551	39.9071939872	34.580262088	31.0487434619	49.2006389539	43.0593149836	61.0133533871	54.6129260508	49.7254068465	75.6521784891	69.1529183733	64.520698919	99.0377600289	94.2596053545	90.8564930995	9.388317	4.786642	
11005000	4	-5.0306811855	10.1793003329	119.9695963121	7.7101169557	0.2915618663	2.4794231831	129.0300371068	18.7461077152	16.1246118365	14.232904104	29.1914660934	25.3993803242	22.4735694193	38.4936878203	33.798455844	30.259415059	47.6804183724	42.7189959516	60.2269300329	54.0337273548	49.6479515395	73.9540642222	68.5311457742	64.2691030906	99.9883011956	95.7858573248	91.7383074546	9.143427	4.696037	
11010000	4	-5.0442289478	8.3494387895	123.6598172882	11.3860882985	0.0291787717	2.5800923676	129.4295864085	18.5190929894	15.7233631809	13.9732381176	28.6449769367	25.0616375393	22.3270274603	38.0866625999	33.4387430702	30.2511413001	47.1654729704	41.696494362	59.5796459835	53.1548987704	49.0106219525	74.313647462	68.7309549894	63.7592200642	99.967570709	95.8267374386	92.0311641184	8.612575	4.849428	
11015000	4	-5.0628681404	8.5727684026	115.2190195443	72.8113129724	0.5705521094	1.6315737301	125.9619241477	19.1060928549	16.4215896638	14.5189952697	29.54342159	25.7617958187	23.1271694516	39.2832344723	34.3805456871	30.8014683945	47.9932821129	42.9233968478	60.057359424	54.3336396325	50.2315451926	74.7197525577	69.235798329	64.4470700842	99.1012460172	94.9669174997	91.7314559481	7.25632	4.75278	
11020000	4	-5.0538500915	6.9962912164	115.5305549641	65.043677709	0.1776025521	2.7674860312	126.0551347105	19.0461475163	16.338758666	14.3077146214	29.5138138354	25.8177682771	23.1279448552	39.2686825772	34.4144806247	30.874594886	48.0156418122	42.3568394054	59.6792777422	54.3181666381	50.4050170298	74.5357853282	68.7789370628	64.1707752467	98.4136957417	94.8226965238	91.4690253516	5.693661	4.834604	
11025000	4	-5.0745803734	9.5914860274	115.0793933233	14.7271758597	0.2046546303	2.2571301722	125.4541201343	19.0444369153	16.4442753514	14.5337840186	29.8415332285	25.9656939627	22.9852760296	39.0049874144	34.0778508728	31.1847607847	48.1853915123	42.4978358101	59.955173406	54.06101484	49.954869757	74.3863432409	68.9501081272	64.0715135481	98.7109100645	94.0657882333	91.5205882851	9.321938	4.772315	
11030000	4	-4.8778846709	8.7006612366	113.4458769645	1.5120255422	0.0467253678	0.0688033788	129.9040335522	18.9620942361	16.133216851	13.7805324031	29.5948973804	25.1760078738	22.1664080008	39.2260438934	33.9849344838	30.1375849023	47.6850824258	42.5742021037	60.2100640242	54.2405996485	49.0081075857	75.358308968	69.1920938809	63.852562056	101.1266884189	96.2420536642	92.0276301171	9.198879	4.71841	
11035000	4	-4.8893071396	8.4376106828	115.341049413	1.4997437062	0.2619050006	1.4981500812	130.5029006034	19.0193359091	15.9587566472	13.7825293483	29.6452782062	24.8966336382	22.1954267198	38.9515985571	33.7015684536	30.1210051904	48.195976949	41.9847835868	60.7110570873	53.5351860319	48.8974694088	75.5532558721	69.4802409545	64.1573532198	100.5993167805	95.836500043	92.1710007537	9.558483	4.565076	
11040000	4	-4.7922772791	8.515187228	104.7149994446	8.5299667763	0.1646344898	2.6197833422	126.8505404922	19.343447009	16.1498551247	13.9770275116	30.3628442541	25.665563757	22.278403822	39.6886318223	34.0385390688	30.208132859	48.6097234552	42.4668694508	60.4201848365	54.1873740716	49.2020344404	75.4305209336	69.2712563244	63.7459292054	99.501426009	95.1652162374	91.1213226339	9.704696	4.655127	
11045000	4	-4.7283613557	7.3203874985	99.6833572273	2.0954384871	0.672783236	0.5823905799	126.3461017397	19.7881916206	16.3069073426	14.1489738545	30.57085252	25.8025245673	22.5783172322	40.1905854695	34.4180322976	30.2064949326	49.1373153135	42.8650945846	61.3517774968	54.3000527994	49.0092281467	76.0664315227	69.1503284279	63.817640461	99.479372785	94.5044458357	90.5932580867	8.243247	4.769072	
11050000	4	-4.9576554056	8.7339546383	108.236874004	11.6727631591	0.6847688574	1.0976418301	124.0363498983	19.3894790625	16.4547917906	14.4195164803	30.1202167429	25.8542728926	22.9171870652	39.3207719899	34.3912121071	30.8801653158	48.218156562	42.827610144	60.2122811519	53.6105841513	49.4415809905	74.2868447227	68.6855541922	64.2810402348	98.0636530691	93.8756274276	90.6580610432	9.399455	4.586947	
11055000	4	-4.9245870006	8.7872648146	109.2042970103	38.2303397928	0.5181470122	1.7352586593	126.5616862029	19.3587931899	16.4151623882	14.3995797756	30.1519114126	25.7722077197	22.8249980653	39.6957448838	34.7484378305	30.8129744825	48.8046752003	42.7221075196	60.2634990581	54.0859572695	49.7304941211	75.4919746828	69.1590136632	64.4751329839	98.7366299017	96.2212734358	91.9642676895	8.342014	4.58518	
11060000	4	-4.9804893041	8.8792281617	111.2053225789	34.7330613479	0.6491448536	0.6651894548	126.3089222107	19.2589894531	16.4727600789	14.5670967627	29.9963784005	25.8493252493	22.8295377267	39.505410504	34.3859743486	30.8305702648	48.3696743863	42.9287535159	60.5917345876	54.2077775506	50.1413083583	75.9196684877	69.1058304116	64.9961962698	99.4273514623	94.9733219121	91.8787066181	8.39373	4.738818	
11065000	5	-4.6494978209	7.2474842183	157.5491730106	3.6337816589	1.3159500578	1.0498542943	130.7827654223	19.3799604106	15.8714684053	13.5685126373	30.1336907144	25.2370756727	21.7384972912	39.7726884524	33.7728445498	29.7953379167	49.2461565136	42.1430483196	61.4287092799	54.0548457108	48.6707341691	76.461784929	69.1271145809	63.6049575091	102.0970011592	96.6159382622	92.1179965365	7.797801	4.794019	
11070000	5	-4.8005332277	10.1089554776	145.2714366912	7.8218596793	1.2844580117	2.8355683168	131.2035750819	19.3383886758	16.1250869689	13.8013839511	30.0620967763	25.5089545727	22.3076945931	39.8298070939	34.1795711124	30.145227056	48.7332491395	42.5860892681	60.8593620254	54.8912422526	49.3542841485	76.253143497	69.8167938552	64.543079472	102.8039234439	96.9533388548	92.3387164383	8.612513	4.843959	
11075000	4	-4.8676351295	8.6749446574	114.9500980738	3.9878474381	0.2831150475	2.9705127766	131.50552899	18.8961391792	15.9498037533	13.7978305523	29.7488008046	25.095627208	22.2058650428	39.2133889922	33.7215472813	30.0465427728	48.2713751955	42.5897689887	61.0162894439	54.2525739544	49.1316442889	75.6002367615	69.2571585749	64.0390651082	101.9883962242	97.2770294057	93.1242347861	9.917924	4.791476	
11080000	4	-4.9866254296	9.8152204997	121.9533579178	1.3098198975	0.2249292164	3.0760489446	131.1325212532	18.5857467516	15.8979907172	14.0102544714	29.0380663163	24.9905532172	22.0595054982	38.2933929569	33.8716179029	30.0103655523	47.5423454528	42.2142750462	60.043176453	53.5156113021	48.7932563304	75.3064235532	69.3544914073	64.0926338876	100.6175132711	96.1653998338	92.5645943733	9.291053	4.807676	
11085000	4	-4.9169242501	8.8203152146	118.0294113186	5.2633281159	0.79270245	2.3521612597	131.3747139557	18.761625541	15.9001155509	13.8602113231	29.2734527863	25.1296864616	21.8597993472	38.7743317482	34.0452822058	30.1841195816	48.2101271856	42.0708790481	60.4040505382	53.9610882665	48.971997981	75.3684188075	69.6947003624	64.1579145714	101.2401978499	96.4971811268	92.7102502179	9.619286	4.770087	
11090000	4	-4.9741321366	10.2571453975	112.2522091084	4.3598198213	1.0764110387	0.163406491	126.7130029625	19.1916526052	16.3109120724	14.4184103055	30.012876055	25.7659776251	22.7766152806	39.5123181524	34.1960250126	30.8037188258	48.0825822672	42.8666870631	60.4838833151	54.0436742694	49.9168705811	74.7396235324	68.9837297336	64.3441035486	100.0339998867	95.0135738616	91.5884538884	8.725769	4.668457	
11095000	4	-4.9516885519	8.6398147426	112.3993329793	12.0424558552	4.2215356628	3.3817532979	127.6143002889	19.2370980911	16.198090394	14.3949801414	29.5978303336	25.8945993952	22.8565734711	39.4372966382	34.2344913031	30.581714854	48.4743540614	42.802242417	60.3417593775	54.0930857911	49.4027956094	75.0010085803	69.2787797426	64.3771324861	100.3783560029	95.4802818351	92.2332750722	7.856425	4.566319	
11100000	4	-5.112188368	9.4853489349	120.7801217474	10.9046311235	0.746829989	1.980674616	128.1624941736	18.9505299669	16.2442875836	14.5849562174	29.2986877272	25.634769608	22.770810033	38.8404614849	34.242399657	30.8966189567	48.1740022849	43.3132328605	59.9951169702	54.0024837174	49.8853655469	74.5425039005	69.4480817221	64.6359695715	100.3279128435	96.0537652267	91.821195206	9.26658	4.794838	
11105000	4	-5.088795504	7.6660373428	123.7417298964	8.401972498	0.6790004439	2.5589776503	130.5103248951	18.7083809604	16.1066349414	14.2988337127	29.3522741025	25.5328823287	22.5538106023	38.645270675	34.0459736926	30.8225994617	47.8022571709	42.7344060583	59.7676819774	54.5003502026	49.9878564568	74.769021468	70.1738704686	65.114136997	100.2801562831	96.0183407127	93.5390384021	8.655548	4.750217	
11110000	4	-5.1245289054	8.4225756467	124.329156589	1.754178604	0.0372919963	0.5807942717	129.0283344532	18.6828763251	16.0111809261	14.2489401532	29.0465767752	25.3051975001	22.6270950806	38.6007944392	33.6856377308	30.6665137073	47.5992976906	42.2711521838	59.1691722589	53.8599133157	50.0374138658	74.2093120231	69.2707359426	64.4920311169	99.6989920228	96.0506925574	92.8329282179	8.97442	4.647015	
11115000	4	-5.1356411412	8.6100297713	127.0318365591	3.5163555773	0.0724443991	0.0291085706	131.2391685218	18.6574353062	16.0081825992	14.339508561	29.1649854121	25.3490923409	22.7437447602	38.6756979485	34.0269865225	30.7277652232	47.7321631151	42.7571187159	59.6612828928	54.2444343584	50.0626692547	75.011520376	69.9582621921	65.6410222049	101.58715456	96.7932345031	94.1693165796	9.609213	4.808418	
11120000	5	-4.8285457991	9.0533870229	129.0731394363	16.6249514715	1.3449009597	1.0066056374	130.8900077492	18.9078090837	15.731634829	13.6123193986	29.4034210586	24.8245265153	22.0077613172	38.6147995572	33.6114568068	29.6435927198	47.9909454652	41.669738462	60.5322039121	53.5596001138	48.4307216869	75.3565939195	68.9812452947	63.3190395283	101.217280251	96.25913138	92.2369924388	8.747685	4.713588	
11125000	4	-4.742460297	7.0790800884	97.0153584121	28.0383176701	0.3448749177	2.6394073138	124.8586173255	20.1747991513	16.6397719842	14.4028897057	30.8456101906	26.1907591684	22.9862182702	40.6367881468	35.0076939858	30.7518808851	49.2845021965	42.9705223242	61.6541452439	54.6513259832	49.8922716864	75.7237042412	69.2013272858	64.3493193593	99.2315839134	94.8176838207	90.3720681745	7.00175	4.76126	
11130000	4	-4.6535160521	7.7979653508	94.8059750031	4.7960338593	0.2231232381	0.839638397	125.2314614381	20.0197790459	16.3906264848	14.1460299445	30.8942873242	25.9199386315	22.311609395	40.3117096215	34.5897447989	30.1690632412	49.49472598	42.8545669915	61.7405072896	54.6654947305	48.9575633939	75.5922929826	69.3139847863	63.471594653	100.1201836514	93.9763924133	90.1956888787	9.267598	4.812065	
11135000	4	-4.5927164161	7.58387752	93.6677426626	16.2107517135	0.1896564727	3.2254861779	125.47703001	19.8714985812	16.1548310297	13.8062278886	30.6186212679	25.6553683654	22.2542231884	40.2128779959	33.9505109432	30.021670729	49.487787164	42.0154909869	60.9311967394	53.6288894139	48.8013604026	75.5386420475	68.5714083457	62.7676224046	98.632509127	94.5264284597	89.7831198823	8.401525	4.694403	
11140000	4	-4.7792797298	7.6333554181	111.7821837735	13.1008537448	0.6386403789	0.9732012505	130.8063972132	18.9228497389	15.6651641839	13.5351416121	29.4107318237	24.8263918418	21.922312673	38.7049513056	33.6624417176	29.6224315679	47.9302279436	41.6784109153	60.1967643627	53.0182400806	48.6742840026	75.5997841175	68.6739242318	63.2204466982	101.3268398881	96.002047771	91.6308908045	8.418145	4.833357	
11145000	4	-4.7845249584	10.0373241235	107.008458817	1.438821308	0.1212205035	2.4226584835	130.1048125269	19.4541997666	16.2557449676	14.1426800602	30.2624563132	25.4210853617	22.5823708263	40.3883098914	34.2125444404	30.2559164522	49.0483016789	42.6113338385	61.6307875904	54.4503305172	49.6830142686	76.7770141839	69.8779784199	65.0742892172	101.4616070534	96.6544724075	92.3181384617	9.086473	4.783154	
11150000	5	-4.7646321638	8.3361620861	27.6840508958	0.5239055554	1.2060857354	1.2388415478	130.7025473847	19.2411103311	15.7509757302	13.8787420633	30.0160621305	25.3619617328	22.1494756425	39.4819332122	33.9514814895	29.8668977885	48.6710588874	42.4408127821	60.6853647389	53.8597305611	48.5905178494	76.0351649108	69.1069854273	63.6687171978	102.0370507956	96.4629048809	91.9110903293	5.899948	4.824498	
11155000	5	-4.5769623088	9.7463850792	187.9352333049	3.829759808	1.3844164139	2.8756723944	128.4100863291	19.6322469874	16.0489864274	13.6151804381	30.3805325372	25.5067942043	21.6688687648	40.1648991382	34.0256618048	29.7215795999	49.4694898179	42.3471759626	61.5080375609	53.5678955176	48.3246458582	76.1825946228	68.750065142	63.2469222233	100.9413854844	95.0990154149	91.0382518933	8.937234	4.720955	
11160000	4	-4.6950677242	7.7542498909	100.536730833	3.6306267363	0.2061554334	2.4504747836	127.7319059851	19.7068018538	16.2670160901	14.0278923866	30.5116358565	25.5746193397	22.1308349769	40.1440302393	34.0659474087	29.9509038504	49.2115915645	42.5967979365	61.0704286941	54.2422338206	48.6372970675	76.8960292979	69.3292027267	64.0813930801	101.0516883311	95.2235392367	91.3374618978	9.222925	4.668373	
11165000	4	-4.7356548048	10.0126471633	102.1150636697	12.7090237534	0.5918441001	3.3435727902	128.0329746563	19.7035774785	16.1333295005	14.1646508407	30.4644348838	25.8890710784	22.509854589	40.3233922928	34.3950752304	30.8281629935	49.5056682496	43.0490477465	61.3361867744	54.3381458933	48.9778572175	75.9191390655	69.2638598373	64.4581228723	99.7740759587	95.4266634163	91.3522032705	8.897867	4.783468	
11170000	4	-4.579124297	9.2530041643	97.4436916086	1.9283462607	0.4483347884	1.2839779246	129.8665902878	19.9135364092	16.0835300562	13.736650065	30.6984133671	25.638636022	21.9049781739	40.5497632266	34.3506756794	29.7982754945	49.6274949223	42.6425455131	61.5738744989	54.4941009733	48.5779800508	76.7354433412	69.5770810659	63.4510274882	100.8352108636	95.8963986604	91.366055327	9.697752	4.774407	
11175000	4	-4.7044247688	11.642387234	102.0110903541	4.5558154597	0.0506930646	1.0890199838	128.7879966677	19.5484163887	16.0868183123	13.883998072	30.2412554591	25.471979888	21.982854353	39.9215416022	34.0476105007	30.076520756	49.4359698045	42.6471881499	61.288643725	54.2082291081	48.8672873365	76.4303025715	68.7981878779	63.8206134618	100.8574594472	95.6787868286	91.5705405329	6.060253	4.737046	
11180000	4	-4.8941284346	8.4903503952	113.0401569022	2.3962636167	8.1260381503	1.1121979766	129.5996747275	19.1130125709	16.1840930367	13.899962394	29.8607860353	25.4146871122	22.5898577156	39.5784925076	34.0969615657	30.2941673516	48.4969584575	42.6888729811	60.5958168619	53.9479478715	49.5514992408	75.9746379522	69.9028715412	63.8478822009	100.9234572051	95.7840765429	92.2791019821	7.225892	4.786638	
11185000	5	-4.7245143192	9.7717906078	100.7844176609	13.4147537129	1.4104129924	1.4057385806	126.3895936625	19.2805285637	15.8335492644	13.5894814222	29.7433379586	25.1366226785	21.8312106732	39.4010092476	33.7078652025	29.7101257208	48.3000372901	41.7447337481	60.2100217481	53.1329551554	48.3269198599	74.6583251118	68.0188498922	62.9584514312	99.0483540999	94.3177866903	90.1736446502	8.600372	4.684319	
