State	Model	DGPost	GDagSlide	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	logPrior	chiSquared	
27800000	11	-1.8895449479	5.0474646195	97.4979170361	1.7359346239	3.2680071271	26.4209241254	6.344626	7.88852	9.57895	11.864225	16.508165	18.351745	19.697984	20.791666	21.625725	22.751028	6.14164	7.637511	9.657251	13.858955	15.807724	17.161606	18.235609	19.133356	20.176157	0.261771	0.516751	1.013507	1.941688	3.603171	7.394566	16.77641	19.975122	22.433554	1.830209	2.486809	4.112839	4.964337	5.661466	6.318014	6.795848	7.588836	0.214006	0.295552	0.512785	0.633185	0.735889	0.83112	0.91895	1.043419	-12.433425	2.380886	
27840000	11	-1.8816956099	5.0364476165	94.7380543904	0.0308405432	3.1655317645	25.9905636713	6.531524	7.997784	9.701322	11.899376	16.250875	18.139015	19.539136	20.456302	21.316133	22.22555	6.251093	7.692493	9.652301	13.767926	15.652665	16.859898	17.99263	18.804801	19.833392	0.263709	0.521899	1.019085	1.965277	3.622597	7.382324	16.624616	19.731172	21.993509	1.862306	2.482674	4.112061	4.957006	5.682209	6.289459	6.826112	7.577193	0.215991	0.298614	0.516612	0.639312	0.741232	0.838199	0.923471	1.059468	-12.361374	2.330666	
27880000	11	-1.8990698141	5.0110720602	98.3940013236	0.1206088762	3.1403866266	26.1559921535	6.562573	8.127596	9.749251	12.047858	16.362002	18.260867	19.458224	20.555572	21.419614	22.383699	6.330748	7.768797	9.711336	13.831316	15.594893	16.931585	17.943996	18.792668	19.97299	0.257696	0.511659	0.990085	1.898879	3.538666	7.294665	16.580505	19.678292	22.186514	1.845132	2.472931	4.03129	4.88632	5.56069	6.204356	6.735568	7.398217	0.213416	0.291498	0.501864	0.625686	0.726397	0.790426	0.896111	1.029068	-11.712403	2.374498	
27920000	11	-2.0070028248	5.0428034205	95.8256702409	0.235766913	3.2793246516	25.6840066576	6.399105	7.931874	9.687452	11.865111	16.376995	18.170716	19.391386	20.413997	21.180101	22.288832	6.308683	7.789089	9.778223	13.967889	15.62527	16.939019	17.975172	18.826033	19.750309	0.263679	0.523578	1.01759	1.962276	3.633221	7.394213	16.562792	19.491654	21.973169	1.964943	2.657083	4.26801	5.130613	5.790114	6.368122	6.912341	7.55399	0.231161	0.320026	0.536482	0.660313	0.765979	0.857252	0.938275	1.022436	-11.69618	2.389361	
27960000	11	-1.9515309361	4.992881073	97.5641806618	2.288265433	3.3529997615	25.8197169819	6.420688	7.974134	9.782122	12.032874	16.54839	18.3702	19.585405	20.586941	21.380247	22.310925	6.253874	7.693288	9.691273	13.882141	15.726498	16.937185	18.182048	18.834776	19.874483	0.257517	0.509877	0.993817	1.924844	3.571248	7.298738	16.554129	19.705765	22.188997	1.879375	2.545379	4.108316	4.997865	5.664297	6.222468	6.71167	7.464178	0.221371	0.302748	0.51737	0.638363	0.731844	0.830882	0.910092	1.032286	-12.764753	2.386914	
28000000	11	-1.957588731	5.0819426714	99.0194406423	0.4558334059	3.201833483	26.2830658933	6.336701	7.884485	9.585332	11.735025	16.282306	18.258801	19.475603	20.524373	21.405463	22.516403	6.168074	7.639499	9.606223	13.740848	15.756123	17.073929	18.013044	18.922868	20.065469	0.259939	0.513352	1.00472	1.922128	3.576008	7.344616	16.663628	19.760614	22.28188	1.885165	2.562561	4.130085	5.015751	5.638069	6.304087	6.778816	7.472479	0.223069	0.302779	0.519277	0.622969	0.741194	0.832266	0.905328	1.035934	-11.75337	2.339038	
28040000	11	-1.9705774045	5.036425127	99.4170374684	0.7364688761	3.225236147	25.9634105967	6.436972	7.976996	9.622426	11.947538	16.396229	18.190332	19.425261	20.404869	21.330026	22.27641	6.264468	7.720813	9.724875	13.818051	15.581681	16.853015	18.000312	18.68822	19.802569	0.255472	0.50512	0.996613	1.914239	3.512005	7.234305	16.497052	19.55838	22.213905	1.882833	2.525875	4.129655	4.952843	5.596309	6.218245	6.713297	7.345367	0.219751	0.300119	0.516402	0.639708	0.735264	0.823785	0.907458	1.01913	-11.977499	2.386442	
28080000	12	-1.9139438683	4.9493216048	89.4405107673	3.2512640645	3.3521686536	25.8623658887	6.474874	8.057977	9.925626	12.186152	16.646504	18.522685	19.655247	20.712542	21.446176	22.496702	6.285536	7.765744	9.813484	13.966601	15.826195	16.985124	18.095312	18.959966	19.910219	0.257763	0.509407	0.999198	1.924651	3.527256	7.306306	16.601559	19.610949	22.109693	1.868578	2.47778	4.107918	4.916018	5.599861	6.216289	6.7329	7.420751	0.214262	0.295367	0.509119	0.634105	0.732549	0.821908	0.915012	1.02849	-13.032362	2.383132	
28120000	11	-1.9084052096	5.0033908727	94.3891834945	0.3598792877	3.219970401	25.6191909861	6.465146	8.081152	9.779892	11.942921	16.331724	18.184523	19.336467	20.335703	21.09828	22.178681	6.279326	7.745819	9.658105	13.800978	15.606586	16.866721	17.846728	18.714977	19.729708	0.262229	0.517655	1.016769	1.950264	3.595974	7.371103	16.524237	19.476065	21.893852	1.858651	2.53702	4.130951	4.993184	5.648977	6.266806	6.799364	7.562579	0.220712	0.299615	0.516096	0.645383	0.740745	0.84365	0.92537	1.041641	-11.668696	2.376183	
28160000	11	-1.874293027	4.921359977	91.2455885898	0.8456089189	3.3915150361	25.0140905623	6.503891	8.059792	9.86877	12.072009	16.364452	18.099174	19.332247	20.174735	21.040413	21.893491	6.227802	7.736554	9.815214	13.826413	15.63293	16.836422	17.832018	18.620327	19.635494	0.263019	0.521942	1.017966	1.9576	3.587986	7.347466	16.351117	19.428646	21.73146	1.8507	2.478225	4.071768	4.9695	5.627911	6.269485	6.758893	7.571587	0.213088	0.293948	0.512113	0.636457	0.734501	0.832373	0.933193	1.051011	-11.981967	2.385402	
28200000	11	-1.967803681	5.0578962557	100.1378595804	0.0695784497	3.1999603543	26.1131958694	6.41472	7.915983	9.706672	11.884918	16.278435	18.136024	19.425958	20.45795	21.355452	22.365719	6.230311	7.66209	9.634997	13.717915	15.6349	16.862957	17.917947	18.84362	19.979067	0.255355	0.509469	0.981966	1.906652	3.52593	7.226358	16.472342	19.594151	22.179982	1.898632	2.524696	4.122312	4.98153	5.624485	6.220232	6.690634	7.406843	0.219991	0.302484	0.514439	0.63143	0.734821	0.819121	0.906307	1.021547	-11.956415	2.385958	
28240000	11	-1.9219057331	4.9767843493	99.7448151663	1.1949154968	3.2770628825	25.8938102695	6.502698	8.048511	9.830748	12.073209	16.516285	18.277939	19.474093	20.591339	21.351435	22.366525	6.261502	7.757401	9.805117	13.824358	15.737105	16.90797	17.857125	18.872222	19.956745	0.250262	0.499362	0.982495	1.879683	3.479875	7.151344	16.507289	19.507706	22.150464	1.814717	2.444171	4.007993	4.880675	5.538244	6.128493	6.641045	7.395808	0.212746	0.286369	0.503066	0.600576	0.712084	0.805494	0.888792	1.004762	-12.250085	2.370613	
28280000	11	-1.9360367853	4.9365821109	98.624542513	0.201175769	3.3292134814	25.5756646742	6.597425	8.097895	9.91105	12.182593	16.524482	18.307097	19.475614	20.557323	21.232375	22.142509	6.260213	7.700713	9.825922	13.918555	15.664554	16.852549	17.959053	18.758915	19.758858	0.25318	0.500596	0.97317	1.883482	3.478995	7.197085	16.43312	19.492344	21.941325	1.836047	2.470827	4.038854	4.937692	5.548843	6.10697	6.618343	7.336564	0.214557	0.294058	0.501729	0.62258	0.720806	0.784602	0.893632	1.006628	-11.725134	2.365217	
28320000	11	-2.0530710194	5.1047666608	104.1497557205	0.1172277659	3.0936683892	26.5436895509	6.479857	7.991608	9.653119	11.829912	16.233898	18.077565	19.434214	20.555375	21.369345	22.469084	6.388281	7.794673	9.748408	13.756623	15.608705	16.973652	17.9816	18.767397	19.910749	0.253048	0.498485	0.985331	1.893132	3.522907	7.19814	16.513927	19.716223	22.315177	1.934411	2.585247	4.211012	5.019961	5.650177	6.238443	6.67132	7.387672	0.232029	0.314522	0.529129	0.645331	0.734772	0.829419	0.90864	1.013672	-11.845183	2.359733	
28360000	11	-2.0212182792	5.1255784564	100.92093216	0.023070652	3.0126769028	26.5690159106	6.561941	8.07163	9.69604	11.878205	16.174937	17.978715	19.329134	20.407795	21.346861	22.384911	6.356043	7.749221	9.698341	13.753585	15.604612	16.861586	17.951433	18.875157	20.001597	0.259738	0.515067	1.007416	1.932248	3.602514	7.325418	16.592825	19.628398	22.106952	1.970853	2.623173	4.223412	5.037036	5.769016	6.30954	6.789027	7.488329	0.230106	0.320386	0.5384	0.656764	0.754956	0.838508	0.927409	1.036401	-12.724598	2.38567	
28400000	11	-2.0234360126	5.0532391305	101.7330060717	0.4079554261	3.3327361213	26.2626947937	6.294	7.855114	9.642946	11.953646	16.499891	18.302197	19.681142	20.731728	21.564329	22.576671	6.165782	7.761591	9.748373	14.015609	15.717869	17.142134	18.238082	18.985944	20.044246	0.255162	0.505771	0.985418	1.914293	3.537357	7.226272	16.592342	19.757724	22.419989	1.949134	2.595761	4.220457	5.034147	5.692778	6.235759	6.739084	7.395813	0.227813	0.308314	0.524964	0.645752	0.743216	0.828295	0.905277	1.014742	-11.816595	2.372689	
28440000	11	-2.0283847584	5.0431873336	99.8746642194	0.1398378533	3.2315246215	25.9052133263	6.423057	8.084331	9.785552	11.943936	16.254261	18.248515	19.375062	20.41683	21.216186	22.230269	6.385642	7.810512	9.781024	13.872335	15.738786	16.908026	17.959394	18.805645	19.918016	0.258826	0.509684	0.99547	1.921423	3.549795	7.261788	16.465767	19.600593	22.117295	1.953065	2.612868	4.218845	5.039705	5.718629	6.289896	6.768712	7.434321	0.233316	0.31562	0.533344	0.648981	0.743122	0.832486	0.913664	1.022109	-11.788659	2.357611	
28480000	11	-2.078209093	4.9744263361	101.783126879	0.2033243159	3.2573598	25.5515282955	6.692882	8.241591	10.007627	12.115892	16.474534	18.337573	19.461232	20.378445	21.1675	22.100835	6.431727	7.907925	9.889632	13.877562	15.658163	16.922751	17.935735	18.680889	19.506631	0.250816	0.49291	0.968185	1.86676	3.478117	7.146144	16.308778	19.378157	21.8425	1.981203	2.627102	4.20486	5.003408	5.655942	6.173638	6.615847	7.31059	0.233573	0.314049	0.528047	0.646205	0.735474	0.817827	0.897236	0.996611	-11.850224	2.389025	
28520000	11	-1.8256201827	5.0254653286	93.5379591311	0.0220563239	3.2281625634	26.0068613092	6.402833	7.920843	9.591181	11.943962	16.373661	18.234964	19.517904	20.5131	21.452599	22.326563	6.143076	7.628839	9.681365	13.721294	15.667258	16.958739	18.080528	18.905166	19.953566	0.262166	0.519694	1.028719	1.962832	3.63003	7.384056	16.613269	19.768424	22.189085	1.803081	2.418363	4.036353	4.941951	5.600563	6.226666	6.83145	7.563257	0.207434	0.285751	0.505437	0.625917	0.733702	0.829388	0.92667	1.051139	-12.598838	2.369234	
28560000	11	-1.9693379752	5.0973923658	100.5704832806	0.1584457107	3.148476205	26.4176218745	6.368689	7.835944	9.57043	11.805929	16.216262	18.146359	19.44968	20.536313	21.295378	22.607941	6.185744	7.646617	9.634736	13.75374	15.603025	16.918231	17.972475	18.955577	20.128055	0.258597	0.510722	1.001462	1.912862	3.554334	7.302241	16.487501	19.648815	22.262057	1.87814	2.534327	4.177896	4.944829	5.654323	6.232183	6.749058	7.438152	0.220976	0.301692	0.518251	0.64213	0.736331	0.824677	0.913825	1.022253	-11.68994	2.388929	
28600000	11	-1.9009318928	5.0294309145	98.7564865601	0.0070796088	3.2011231308	26.182968071	6.488883	8.041973	9.746688	11.988444	16.388556	18.251203	19.531863	20.478952	21.426686	22.495617	6.225163	7.654537	9.62061	13.870981	15.6236	16.873748	18.074596	18.84644	20.022237	0.255948	0.509279	0.989628	1.902762	3.541858	7.264429	16.605743	19.765092	22.164302	1.816669	2.471081	4.056419	4.939322	5.587272	6.19718	6.741311	7.450315	0.211969	0.292881	0.500561	0.624624	0.721094	0.820561	0.899029	1.02472	-14.003786	2.379948	
28640000	11	-2.0553755326	5.0798769656	100.8592373056	0.3009047874	3.0910737408	26.0075635061	6.572171	8.063132	9.695493	11.846018	16.192945	17.952384	19.216727	20.257006	21.102272	22.254639	6.414665	7.799423	9.770781	13.755191	15.541452	16.836029	17.857349	18.734976	19.703891	0.255861	0.504708	0.993088	1.902445	3.538619	7.262766	16.34936	19.529092	21.910037	1.974173	2.613721	4.218533	5.051686	5.723232	6.293953	6.747614	7.421482	0.233144	0.318132	0.52956	0.652058	0.738999	0.839504	0.914696	1.019802	-11.774708	2.364877	
28680000	11	-2.0310850672	5.0250895195	103.1238493169	0.0609389807	3.2852046782	26.0302362882	6.428756	7.987738	9.739306	11.909355	16.383979	18.250184	19.529138	20.473702	21.482483	22.473378	6.297915	7.698328	9.836678	13.897951	15.682594	16.907799	17.972894	18.834459	19.951546	0.251228	0.494018	0.967708	1.865384	3.48779	7.139492	16.428579	19.619893	22.131202	1.919725	2.55549	4.177938	4.963073	5.649504	6.131	6.645155	7.292117	0.226575	0.304846	0.51356	0.636565	0.724328	0.81496	0.887065	0.995047	-12.118237	2.368604	
28720000	11	-1.9354044581	5.0045387223	98.9728960162	0.130465727	3.2694161664	26.039005956	6.492691	8.02575	9.755421	11.988696	16.454404	18.369718	19.638533	20.573074	21.46106	22.475475	6.278798	7.745468	9.750112	13.880662	15.710123	16.970337	18.001759	18.850383	19.908488	0.255037	0.504585	0.985113	1.905014	3.535604	7.262539	16.512494	19.772461	22.235437	1.854991	2.505693	4.050587	4.910742	5.629039	6.187498	6.704029	7.470496	0.217454	0.297211	0.508738	0.627859	0.732081	0.814668	0.900814	1.020667	-11.734437	2.389936	
28760000	11	-1.8845857759	4.9362503935	95.9558324548	0.0795862691	3.2988370199	25.5767132872	6.614274	8.132401	9.894707	12.194136	16.604566	18.410995	19.533728	20.538479	21.323226	22.198039	6.26782	7.841862	9.749982	13.939378	15.710082	16.959965	17.903565	18.73422	19.780717	0.256374	0.50613	0.994358	1.917337	3.5304	7.24808	16.455724	19.442338	22.026659	1.824769	2.445957	4.010844	4.862698	5.545264	6.218245	6.709728	7.449043	0.211906	0.289258	0.497619	0.626073	0.721912	0.812847	0.90353	1.029694	-11.870368	2.378367	
28800000	11	-1.9053116353	5.035138739	97.6821977604	2.5240898917	3.0357487937	26.3199226213	6.731868	8.269742	9.841458	12.00331	16.39561	18.213607	19.343263	20.547763	21.397257	22.362806	6.363554	7.786707	9.825903	13.827875	15.64755	16.860719	17.968723	18.859093	20.013573	0.261248	0.514227	1.012269	1.93713	3.601423	7.357335	16.654039	19.683989	22.206507	1.859815	2.499949	4.104086	4.9584	5.60398	6.288922	6.803824	7.51559	0.218683	0.29589	0.51264	0.635903	0.743311	0.826991	0.913317	1.042707	-12.788853	2.362296	
28840000	11	-2.0555639634	5.1745865585	104.7712582131	0.0883917885	2.9581879469	26.7886781077	6.42021	7.882682	9.526826	11.64819	15.937575	17.77821	19.169977	20.254023	21.136752	22.373522	6.236073	7.65846	9.58915	13.681941	15.444074	16.697485	17.894815	18.809826	19.821037	0.255002	0.503169	0.985353	1.894844	3.534697	7.243728	16.438047	19.587862	21.965081	1.966352	2.629444	4.182782	5.002023	5.652798	6.201722	6.745076	7.408058	0.231296	0.315376	0.535393	0.652806	0.74222	0.830445	0.910119	1.014355	-11.909829	2.372268	
28880000	11	-2.0145842212	5.1132085345	101.4484176931	0.3952402226	3.1351687786	26.5646490251	6.456462	7.949592	9.635583	11.835913	16.307127	18.144937	19.470946	20.468343	21.506927	22.63089	6.255933	7.732448	9.657071	13.843618	15.642734	16.988107	18.054525	18.882128	19.970489	0.257852	0.512762	1.004446	1.928688	3.551995	7.338345	16.695382	19.768431	22.333371	1.946005	2.592767	4.18979	5.033205	5.68902	6.305589	6.823591	7.504447	0.231591	0.317238	0.531902	0.654877	0.74618	0.836929	0.91228	1.029649	-11.76673	2.380997	
28920000	11	-1.9166242055	5.0195867004	99.2692541389	0.0711096825	3.2856579646	26.3030333253	6.426791	8.00126	9.681329	11.960822	16.444468	18.425809	19.638391	20.743205	21.589068	22.680055	6.19113	7.701201	9.688382	13.889264	15.75816	17.050205	18.112185	18.985714	20.05056	0.256736	0.508114	0.99258	1.911122	3.545257	7.307546	16.743124	19.818813	22.369064	1.848516	2.511953	4.094143	4.929652	5.661571	6.217907	6.757022	7.461016	0.215271	0.294544	0.502461	0.63278	0.730428	0.823553	0.903762	1.027304	-11.91211	2.388738	
28960000	11	-1.7993806291	4.8844938313	91.2510862389	0.0124736552	3.3909906302	25.2913334613	6.546797	8.175273	9.942627	12.211674	16.658106	18.430545	19.436033	20.554238	21.282895	22.249077	6.284805	7.693583	9.756313	14.028595	15.669243	16.999846	17.962036	18.785249	19.712122	0.260814	0.515653	1.012779	1.940489	3.591629	7.381803	16.533755	19.581828	21.953256	1.773163	2.411427	4.031536	4.904092	5.599445	6.184309	6.729917	7.546622	0.203487	0.28159	0.494331	0.617003	0.721821	0.822461	0.913282	1.043606	-13.246443	2.382497	
29000000	11	-1.9113439629	5.0145441419	95.6351906239	0.0653535055	3.2499551081	25.9874663068	6.491597	8.029967	9.817137	12.038858	16.39834	18.332531	19.579509	20.608107	21.336778	22.430263	6.293175	7.675227	9.733321	13.906288	15.663033	17.074733	18.068874	18.937328	20.002546	0.262367	0.522192	1.018104	1.951598	3.616698	7.359424	16.628071	19.770163	22.227581	1.88292	2.547021	4.145164	4.981397	5.654064	6.257375	6.833284	7.620247	0.219929	0.299733	0.517834	0.638079	0.746291	0.834875	0.923945	1.046416	-11.924211	2.382738	
29040000	11	-1.9836373447	5.1011828478	98.0509589541	0.2110855264	3.0745642039	26.0975466677	6.474482	7.939996	9.590683	11.745577	16.048754	17.839233	19.263141	20.321361	21.224719	22.239568	6.301353	7.735714	9.648841	13.698768	15.453598	16.709414	17.839576	18.821254	19.830142	0.261508	0.516724	1.010227	1.938884	3.575174	7.323812	16.533532	19.573539	21.937869	1.933686	2.597413	4.219536	5.036068	5.708375	6.295344	6.804512	7.504121	0.228682	0.310773	0.525407	0.655287	0.749344	0.84234	0.923828	1.044294	-11.661224	2.386808	
29080000	11	-1.9479148361	5.09657821	94.6334352991	0.1386643269	3.1292142801	26.0678357702	6.432289	7.917123	9.676813	11.756989	16.124236	18.027086	19.316773	20.452169	21.254905	22.265281	6.275615	7.76431	9.675226	13.743798	15.57921	16.871574	18.047101	18.799677	20.019123	0.267933	0.534238	1.039378	1.991848	3.673056	7.463501	16.658357	19.640276	22.146846	1.937437	2.598883	4.260681	5.059662	5.740794	6.402434	6.964926	7.649826	0.229372	0.313383	0.539146	0.670188	0.759506	0.868332	0.94431	1.060854	-11.64823	2.389419	
29120000	11	-1.9138242341	4.9817631919	99.8232445794	1.623599958	3.2115679857	25.9856095858	6.58218	8.096878	9.901716	12.0845	16.473461	18.215112	19.517917	20.654498	21.437504	22.412788	6.259458	7.682633	9.739041	13.866737	15.699053	16.903316	17.997599	18.851715	19.883642	0.252114	0.497693	0.975747	1.895096	3.468883	7.13987	16.428614	19.514834	22.183357	1.815645	2.436928	4.068822	4.864861	5.495582	6.107964	6.625694	7.339994	0.211108	0.289976	0.501895	0.622483	0.715828	0.807105	0.887126	1.003875	-12.46278	2.337742	
29160000	11	-1.9887992078	5.0396870233	100.7662663037	0.3434536447	3.1557440784	26.1770195771	6.613641	8.08867	9.818768	12.034604	16.310005	18.264154	19.410767	20.465783	21.359921	22.414483	6.340382	7.75065	9.813697	13.955594	15.640481	16.917059	17.968549	18.834238	19.884488	0.256632	0.507499	0.992104	1.891534	3.523014	7.225795	16.621611	19.666433	22.164056	1.898633	2.562675	4.165051	4.976598	5.643535	6.206375	6.678915	7.427676	0.223107	0.309238	0.514474	0.638633	0.732811	0.820575	0.90403	1.022403	-11.752148	2.343051	
29200000	11	-1.9131903424	4.9708454374	92.7306581707	0.0272143773	3.3921913865	25.3527729247	6.389784	7.934956	9.759886	12.045153	16.439374	18.214289	19.416837	20.456923	21.147022	22.120909	6.209229	7.665282	9.790446	13.947809	15.673799	16.97153	17.973219	18.787871	19.751721	0.26482	0.521518	1.014737	1.964078	3.608667	7.398965	16.521415	19.459876	21.974675	1.877895	2.560791	4.182793	5.040444	5.672589	6.318846	6.869493	7.51852	0.21948	0.3002	0.519637	0.647792	0.74512	0.849537	0.930725	1.052969	-12.519048	2.367391	
29240000	11	-2.0716865674	5.0443903819	101.6876110686	0.0747784375	3.1993973335	25.8005082955	6.575429	8.061713	9.822902	11.979218	16.34317	18.091701	19.277768	20.259399	21.118085	22.118687	6.426864	7.880238	9.799544	13.885021	15.662117	16.855734	17.892325	18.61694	19.64592	0.254413	0.502634	0.97873	1.896236	3.49742	7.203595	16.251005	19.524786	21.903696	1.975966	2.629487	4.216816	5.000962	5.663657	6.228112	6.684252	7.365142	0.232125	0.316333	0.530773	0.649976	0.742349	0.828028	0.901155	1.008537	-12.038346	2.37024	
29280000	11	-1.8671829515	5.0353887754	94.8258292273	0.1129270336	3.1746790343	25.8891079352	6.513038	7.964399	9.632337	11.877457	16.322783	18.116026	19.327457	20.318446	21.338027	22.215924	6.207595	7.648902	9.5801	13.73523	15.508622	16.768281	17.877301	18.802669	19.933427	0.260441	0.517134	1.015185	1.942114	3.586056	7.351483	16.521783	19.501091	22.147653	1.826632	2.44014	4.053233	4.914846	5.621659	6.21463	6.777679	7.558941	0.212435	0.291078	0.504781	0.629925	0.734777	0.834417	0.922873	1.041862	-11.665485	2.387334	
29320000	11	-1.9145232558	5.0141480127	98.4082140932	0.0234988063	3.2102645585	25.8215561192	6.533925	8.025483	9.783757	11.852018	16.275214	18.139726	19.333843	20.29717	21.293699	22.279864	6.284651	7.63723	9.631425	13.668526	15.484033	16.814276	17.830621	18.702214	19.716161	0.254705	0.501302	0.984237	1.893462	3.523919	7.206767	16.307869	19.518915	22.080081	1.824982	2.463192	4.045472	4.895179	5.519088	6.133538	6.636689	7.396891	0.212878	0.290184	0.505	0.627714	0.718052	0.813832	0.897838	1.016812	-12.664806	2.388471	
29360000	11	-1.8397718163	4.9150190418	93.7618448395	0.1872754066	3.3693597911	25.2266055868	6.506521	8.081946	9.831387	12.053536	16.450393	18.176824	19.474456	20.340295	21.128913	21.988055	6.202727	7.640175	9.66152	13.828288	15.577467	16.826363	17.82233	18.603433	19.689259	0.254421	0.503123	0.997907	1.921227	3.537612	7.251486	16.425587	19.338618	21.906196	1.772297	2.409121	4.003683	4.830427	5.492937	6.091382	6.68697	7.386991	0.205538	0.282309	0.490313	0.615103	0.716992	0.807538	0.903656	1.027899	-11.631089	2.378827	
29400000	11	-1.8548765731	4.924198413	94.3190247895	0.0092995038	3.2674756074	25.4425733837	6.608707	8.215811	9.951898	12.07676	16.56356	18.220396	19.419723	20.389688	21.202555	22.212919	6.321879	7.781762	9.73342	13.904497	15.605216	16.778892	17.896598	18.73414	19.649383	0.257147	0.509062	0.999413	1.927209	3.559896	7.26504	16.380517	19.426255	21.949155	1.819805	2.441461	4.034348	4.911563	5.520497	6.172903	6.713412	7.445954	0.207586	0.286563	0.498724	0.620898	0.721956	0.81859	0.905375	1.037277	-13.642835	2.386541	
29440000	11	-1.8947587483	5.012591658	97.6954121802	0.0036471562	3.1797293345	26.1425594665	6.598728	8.128401	9.851456	12.09009	16.431619	18.242813	19.554201	20.560728	21.390141	22.446762	6.232412	7.721897	9.678043	13.762011	15.706238	16.93955	18.042726	18.906647	19.866742	0.256575	0.510018	0.999317	1.913514	3.572476	7.299868	16.564272	19.694878	22.241667	1.834866	2.48226	4.085783	4.91329	5.584498	6.215967	6.764439	7.477665	0.211931	0.293424	0.504017	0.627649	0.729127	0.829472	0.908877	1.027544	-14.997874	2.376719	
29480000	11	-1.9397505597	5.0312598043	102.6257055169	0.3979187089	3.1685433646	26.1562769421	6.546654	8.033649	9.6673	11.90958	16.345768	18.132231	19.410891	20.517541	21.321706	22.305955	6.191637	7.639243	9.568007	13.697923	15.484695	16.881098	17.803445	18.729465	19.711101	0.247904	0.489979	0.964847	1.851136	3.442234	7.068489	16.402826	19.520144	22.092726	1.825524	2.43455	3.974724	4.84443	5.480374	6.030181	6.588411	7.297972	0.207465	0.290627	0.49714	0.611535	0.708394	0.80095	0.877733	0.996886	-11.762468	2.385731	
29520000	11	-2.0156940326	4.9870208693	99.4156621457	3.4522806211	3.2682585156	25.7038382944	6.589564	8.163976	9.839059	12.029892	16.451225	18.293353	19.480924	20.452255	21.309384	22.29067	6.424099	7.859244	9.83951	13.949713	15.741716	16.983435	17.911938	18.705048	19.783546	0.256034	0.505879	0.987846	1.899415	3.528774	7.230627	16.40554	19.529479	22.057295	1.934793	2.588531	4.193357	5.028359	5.648137	6.200169	6.708508	7.419134	0.225296	0.307717	0.52561	0.643736	0.734509	0.827415	0.907693	1.017922	-13.254593	2.372997	
29560000	11	-1.8075635328	4.9655733531	93.9385755771	0.1056191361	3.3098544887	25.7187705869	6.436348	7.957184	9.709952	11.936333	16.431636	18.266941	19.534197	20.578185	21.33902	22.271538	6.152386	7.555482	9.53287	13.778667	15.606281	16.935114	17.973514	18.835883	19.842865	0.258553	0.511409	1.007922	1.922565	3.565157	7.28698	16.587022	19.660818	22.020222	1.75813	2.39209	3.984978	4.853235	5.523485	6.205943	6.722483	7.480209	0.202797	0.279075	0.489609	0.611555	0.720597	0.81652	0.907584	1.030806	-11.671747	2.342206	
29600000	11	-1.9640560079	5.033146806	101.8042866869	0.0376452858	3.3536229439	26.0935092505	6.244943	7.851375	9.581454	11.893668	16.380759	18.281934	19.564425	20.603462	21.442114	22.442115	6.127618	7.61127	9.57816	13.817623	15.658112	16.913504	18.001533	18.92252	19.951766	0.25209	0.496654	0.9745	1.871792	3.470819	7.173123	16.571453	19.584205	22.228801	1.864292	2.492481	4.07916	4.931873	5.537082	6.105009	6.654873	7.316191	0.21649	0.292627	0.504301	0.622043	0.719934	0.811023	0.889223	1.003949	-12.340954	2.384296	
