State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	logPrior	chiSquared	
5390000	5	-4.0007286425	1.1183416109	3.9551971707	1.2576409907	1.731847898	125.6675139599	19.362693	16.268006	13.969106	30.061531	25.663873	22.421268	39.629796	34.084714	30.145757	48.765051	42.190108	60.646309	53.92289	49.03318	74.878902	68.639183	63.331727	98.729978	94.477744	90.621766	-10.283045	4.625908	
5400000	5	-3.8183473712	1.1032649135	0.9457497682	1.3151478783	2.13517904	129.2942052868	19.635836	15.958881	13.687849	30.459662	25.410366	21.9769	40.099175	33.767636	29.697224	49.194207	42.548092	61.447599	53.886876	48.440384	76.03052	68.840943	64.051732	101.35235	95.508334	91.679113	-10.860875	4.557888	
5410000	5	-3.8088756206	3.0208195248	2.7762542946	1.3440130291	0.084535512	128.036515394	19.601517	15.89729	13.737589	30.28248	25.265631	21.911868	39.744109	33.905689	29.652358	48.721601	42.041697	60.988687	53.492604	48.285231	76.142394	68.835447	63.299729	100.314457	95.055006	91.125597	-9.935274	4.561284	
5420000	5	-3.9372079797	2.4501188711	8.8121887829	1.3380926056	3.0809580394	130.6988654177	19.431304	16.039965	13.790741	30.102936	25.226612	22.009581	39.567972	34.114594	30.177252	48.907027	42.565153	61.207539	54.080152	49.197361	76.27786	69.21455	64.119027	102.089408	96.66593	92.578126	-9.826147	4.616951	
5430000	5	-3.9383951781	3.0074254277	7.4854848439	1.3579994438	1.5838925394	126.7715770172	19.807189	16.508549	14.054176	30.572588	25.568211	22.473554	40.129449	34.483058	30.507549	49.297916	42.624753	61.300624	54.18063	49.302043	75.609477	69.038664	63.941046	99.957122	95.031561	91.046151	-9.852959	4.510036	
5440000	5	-3.8628375426	3.408293556	6.4924025288	1.3689349845	2.3384123062	129.0274932207	19.736361	15.967344	13.86651	30.416807	25.476054	21.991225	39.836651	34.409241	29.699179	49.214806	42.522798	61.846739	54.190099	48.838345	76.243003	68.855197	63.982906	100.894959	96.079491	92.037602	-10.011257	4.532886	
5450000	5	-3.9474669982	3.0493229137	11.0350867774	1.3353025705	2.1810329003	131.0233120499	19.169043	15.768672	13.631606	29.879124	24.963725	21.785193	39.354822	33.51049	29.529121	48.375042	42.159749	60.736796	53.616976	48.724184	76.076855	69.131516	63.684468	101.777832	96.68968	92.425919	-9.943951	4.629638	
5460000	5	-4.0516881984	1.9722896109	8.6194632018	1.3047216534	1.3338397813	126.1217805239	19.514633	16.391967	14.312171	30.478217	25.988974	22.644124	39.958372	34.484526	30.431635	48.80493	42.906021	60.788147	54.238334	49.710578	75.125552	69.052133	63.91713	99.255486	95.108619	91.491294	-9.8676	4.581237	
5470000	5	-4.026248291	2.5065601071	11.4036283404	1.3233419387	0.6347022933	126.7410611325	19.300609	16.061715	13.837015	29.76658	25.404189	22.09246	39.515542	33.742872	29.849096	48.225854	42.361733	59.970743	53.902017	48.920943	74.976495	68.432523	63.535887	99.823128	95.174697	90.611449	-9.841039	4.582063	
5480000	5	-4.0335143493	1.7967115592	13.3142596335	1.3184931568	0.4816602366	129.9941256197	19.108748	15.856771	13.724241	29.635157	25.10691	22.115159	39.232879	33.76666	29.857124	48.214713	42.492417	60.24485	53.945538	48.79571	75.263053	69.278435	63.870787	100.770143	96.171105	92.046129	-10.040388	4.599279	
5490000	5	-3.9671005364	3.1450789138	5.8548319608	1.2740872847	2.6391477979	128.4444791162	19.14338	15.990316	13.86552	29.732601	25.218705	21.913235	39.427987	33.540351	29.72559	48.403941	42.163755	60.396059	53.817212	48.923607	75.452969	68.753912	63.761707	100.058789	95.196013	91.210178	-9.871571	4.613514	
5500000	5	-3.9896784663	3.1215269506	5.5284413411	1.3079332884	0.9093555442	125.2504689512	19.640244	16.521598	14.192115	30.351181	25.802257	22.774586	39.934804	34.5647	30.248603	48.939555	42.848692	60.972303	54.488862	49.189277	75.390313	69.408529	64.255006	98.942308	94.484448	90.715957	-9.859032	4.627894	
5510000	5	-3.8445831773	3.0335873571	5.4415761825	1.381266231	2.5609465338	124.7345562302	19.738939	16.350246	13.967957	30.409772	25.48789	22.065016	39.811737	33.888825	29.678313	48.932891	42.303757	60.771715	53.377394	48.395122	75.162967	67.866872	62.923358	99.224328	93.390606	89.591645	-9.829168	4.609322	
5520000	5	-3.8333411666	0.8450083598	5.4603105277	1.3929488847	3.055039557	127.7283833286	19.89029	16.458468	13.839154	30.594522	25.664948	22.027872	40.557888	34.235335	30.013961	49.578109	42.660645	61.442368	54.307107	48.60096	76.439278	68.879526	63.501973	100.807787	95.569712	91.562749	-10.524802	4.54253	
5530000	5	-3.8638132008	2.6194433547	4.0768706283	1.3447890736	0.9788418433	126.7435249664	19.71619	16.149131	13.956815	30.578639	25.390037	22.289383	40.027977	33.939916	29.905155	49.154634	42.492827	61.096762	53.64738	48.718562	75.587334	68.796952	63.18611	100.088722	94.836947	90.592623	-9.78767	4.588202	
5540000	5	-3.8292024212	2.4850811449	4.6208645586	1.3647304222	0.1978351841	126.8601332362	19.682139	16.226993	13.833546	30.164801	25.214488	21.921554	40.177219	33.882359	29.720303	49.026646	42.42839	61.192955	53.690156	48.197346	75.659593	68.361815	63.375105	99.917798	94.630963	90.354212	-9.77252	4.561669	
5550000	5	-3.8889619708	3.51420948	3.1097277254	1.3294567312	1.545042796	123.6709271913	19.85167	16.199621	13.963132	30.537934	25.560509	22.278746	39.910517	33.99849	29.995118	48.635621	42.11429	60.792588	53.639136	48.293972	75.018802	68.238333	63.525772	98.37352	93.437815	89.494664	-10.081044	4.556145	
5560000	5	-3.9570562718	3.0611615226	1.931384181	1.2752389701	1.0436077417	126.2683539109	19.79922	16.279195	14.234467	30.452824	25.801779	22.503218	40.289704	34.247728	30.349198	49.164155	42.655054	60.709786	54.391594	48.940621	75.674376	68.842478	63.908145	99.860073	94.741025	90.78233	-10.046125	4.608159	
5570000	5	-3.9736344619	1.7025642467	0.2197868436	1.2144435495	2.6197820201	127.9985363076	19.321303	16.029525	14.004733	30.053757	25.36026	22.067873	39.4775	33.86396	30.124179	48.560367	42.104622	60.528844	53.818514	48.763832	75.770681	68.824948	63.509719	99.830719	95.083374	91.196834	-11.711831	4.622793	
5580000	5	-3.986305429	4.1585107383	4.2737810019	1.2290060485	2.5914311237	127.6051556065	18.967911	15.873569	13.654491	29.400405	24.984639	21.959367	38.835974	33.477275	29.535615	47.771843	41.723367	59.53521	53.167925	48.180069	74.550709	68.025097	62.957061	99.30351	94.755863	91.138012	-10.498723	4.620555	
5590000	5	-4.0474740652	2.8928790402	2.8782485568	1.2369606956	2.7831031788	124.2135557483	19.578009	16.3501	14.355355	30.048228	25.878482	22.649877	39.601822	34.339217	30.385154	48.746312	42.580158	60.205527	53.779371	49.314198	74.637162	68.997917	63.727758	98.545753	93.787379	90.321697	-9.862216	4.563069	
5600000	5	-4.0657845181	3.8553970841	0.1767749436	1.1790643102	0.5315877648	126.6339594071	19.351988	16.192939	14.123604	29.955888	25.764168	22.661605	39.495078	34.338828	30.389078	48.598664	42.725007	60.438126	54.065425	49.001887	75.165469	69.256202	63.946975	99.525675	94.970032	91.494379	-12.274253	4.598536	
5610000	5	-3.9925797684	0.2229347267	8.4447078037	1.290612516	1.261658786	128.0565409531	19.258256	15.884056	13.766442	29.791534	25.327865	22.203127	39.277339	33.664078	29.896193	48.217176	41.874947	60.237197	53.918287	48.517574	75.365317	68.610044	63.42541	100.377478	95.006554	91.340943	-11.185568	4.609836	
5620000	5	-4.1862801781	3.7613227707	11.3518091249	1.2499524106	3.0346121666	127.8531255499	19.341926	16.440921	14.332524	29.752741	25.814458	23.036261	39.530527	34.689538	30.680227	48.377232	43.150557	60.279266	54.107065	49.768663	75.071173	69.302088	64.858465	100.042216	95.631289	92.000135	-10.29515	4.556743	
5630000	5	-4.1022022014	3.2519295336	13.8865592554	1.2918063204	0.1554892124	129.2005950188	19.105931	16.014159	13.965292	29.56791	25.095883	22.455155	39.050234	33.744269	30.304277	48.151188	42.363246	60.432634	53.74723	49.250135	75.332416	68.697391	64.203013	100.193539	96.043619	91.957611	-10.069306	4.547456	
5640000	5	-4.0001096967	0.7500583896	4.068680144	1.2795962299	1.3541845347	126.1510406761	19.698576	16.356034	14.07561	30.489046	25.652736	22.712896	40.182824	34.413837	30.44747	49.141637	42.893597	60.94445	54.153575	49.488127	75.365552	69.147264	63.938261	98.945394	94.913925	91.117715	-10.607061	4.587586	
5650000	5	-4.0277338069	3.0343177794	3.0412950597	1.2449460624	1.3485588634	123.9899266163	19.596541	16.349155	14.094761	30.028353	25.611897	22.706822	39.526046	34.29633	30.592073	48.436767	42.757107	60.413046	53.504977	49.077183	74.452252	68.487468	63.342401	97.840743	93.262581	90.22982	-9.880484	4.625637	
5660000	5	-4.0318745542	1.8561222329	3.2121400152	1.2339802063	2.4925612669	128.6114344717	19.555601	16.382022	14.097218	30.313651	25.858813	22.572716	39.882351	34.369139	30.377692	49.143509	42.777237	60.849012	54.257235	49.713233	75.856286	69.621906	64.161964	101.502029	96.051662	92.344522	-9.942624	4.544955	
5670000	5	-4.0350154794	3.5376552455	2.9668591734	1.2323231715	1.4335777084	129.3440597655	19.642238	16.390489	14.16206	30.448056	25.857395	22.73091	40.050525	34.281667	30.808425	49.212578	43.039814	61.314355	54.717331	49.80909	76.015209	69.840908	65.035126	101.104966	96.450833	92.478295	-10.147476	4.617928	
5680000	5	-4.0656961315	2.2860596001	0.5120084375	1.1573475149	2.8431757331	129.30961298	19.149133	16.02103	13.943593	29.751645	25.481348	22.132976	39.3081	33.865369	29.934147	48.29216	42.089684	60.238971	53.860473	49.039911	75.303428	69.068365	64.097718	100.101917	95.857824	91.769019	-10.761364	4.47317	
5690000	5	-4.0070170539	3.0981164206	3.5681942661	1.2757207508	0.2717038942	123.2238270342	19.815285	16.317305	14.190353	30.37199	25.676271	22.573869	39.82186	34.408677	30.672174	48.690242	42.724832	60.155267	53.871756	49.382299	74.360397	68.152954	63.819131	98.318258	93.722284	89.565158	-9.870204	4.629308	
5700000	5	-4.0110220189	1.745013967	7.7861845884	1.3128657202	0.6608429275	125.7012710483	19.611561	16.184152	14.245877	30.307412	25.597817	22.478111	39.600596	34.297753	30.425216	48.686329	42.514068	60.850822	54.027449	49.047154	75.307918	68.681278	64.294752	98.846711	94.71639	90.348934	-9.925911	4.592145	
5710000	5	-3.8064651858	-0.1757517939	1.4078970478	1.3291449654	0.9079924306	128.5765651236	19.596414	16.137159	13.734968	30.454639	25.319405	21.752696	40.087075	33.79317	29.359314	49.588245	42.562523	61.16437	53.832758	48.363818	75.801268	68.969301	63.387944	100.339313	95.555818	91.607054	-12.048632	4.471479	
5720000	5	-3.8333797934	3.5887857615	1.4930292214	1.3024253292	1.3616412567	127.8931685555	19.494624	15.944282	13.529286	30.013907	25.263137	21.524158	39.707528	33.665398	29.6376	48.347415	42.220514	60.635698	53.614423	48.265786	75.483071	68.768976	62.813087	100.494188	95.110429	90.59555	-10.390427	4.623207	
5730000	5	-3.8335343079	2.5476611621	0.6311042315	1.2833482668	3.3715120577	129.8976368586	19.529607	15.920768	13.576123	30.175152	25.140094	21.780838	39.750551	33.60292	29.250192	48.956879	42.048313	61.075574	53.650743	48.258916	76.238434	69.187219	63.472423	101.361999	95.720349	91.133818	-10.600399	4.605554	
5740000	5	-3.9886329827	1.6053773015	2.2410991521	1.2566383172	1.9919084253	127.5878635803	19.616091	16.476625	14.076549	30.49837	25.894864	22.525567	40.086213	34.394115	30.481928	49.152861	42.887352	60.965356	54.490913	49.214574	75.537077	69.161712	63.872234	100.530534	95.679653	91.528998	-10.135689	4.592418	
5750000	5	-4.049252768	3.2682647965	4.2866624013	1.1983291912	2.9423892844	130.1466830612	19.073363	15.882107	13.865635	29.483986	25.103584	22.114396	39.004765	33.596125	29.975738	48.278477	42.107096	60.741866	53.868594	48.996925	75.481759	69.549992	63.985173	100.891882	95.798961	92.205135	-9.94196	4.583553	
5760000	5	-4.1383836626	2.4478487905	5.8028361802	1.2182157731	0.9669783513	123.7067366262	19.422574	16.465075	14.324282	29.95152	25.472765	22.524712	39.220909	34.266838	30.658955	48.285106	42.796002	59.757852	53.79864	49.185097	74.151128	68.572201	63.847177	97.796297	93.516135	89.977058	-9.737756	4.622352	
5770000	5	-3.9390268734	2.4507135793	0.3762669029	1.2267137185	0.8244836567	127.5716395416	19.399458	15.982855	13.77216	29.961345	25.259606	21.955355	39.355792	33.798984	29.684734	48.133933	42.198522	60.182739	53.583816	48.461937	75.293409	68.719518	62.95229	99.362508	94.963135	90.586772	-10.998525	4.566613	
5780000	5	-4.0995802901	1.4556983177	4.4704237778	1.2024226264	1.7974732719	127.078295503	19.234857	16.145721	14.151486	29.821758	25.779123	22.551684	39.484624	34.184717	30.084448	48.349484	42.843938	59.976334	53.907534	49.396774	74.869781	68.920533	63.986411	99.187597	95.183714	91.285354	-10.059708	4.589512	
5790000	5	-3.9871040535	3.1335724487	2.1710360227	1.2416631629	1.2744570568	127.8841569048	19.577387	16.216662	14.103902	30.309834	25.71912	22.496455	39.674417	34.346839	30.441761	48.924058	42.779562	61.026401	54.145524	49.162173	75.742733	68.891313	63.894404	100.406307	94.911367	91.88469	-10.032912	4.576363	
5800000	5	-3.9691596152	2.0944368282	1.2381358324	1.2406254821	1.1200306134	128.5516677063	19.556807	16.213844	14.058989	30.3446	25.812038	22.361531	39.799954	34.321736	30.376101	49.149768	42.947593	60.965404	54.240554	49.485029	75.53944	69.339312	64.229369	100.775481	95.61147	92.231076	-10.214053	4.514501	
5810000	5	-4.0869083048	5.2650324593	4.6350942255	1.233389208	1.7280521248	125.7912379328	19.64073	16.330252	14.277368	30.197759	25.93718	22.738019	39.492589	34.448996	30.69106	48.756768	42.913704	60.630172	54.064367	49.693254	75.031809	68.854303	63.780483	99.028425	94.819377	90.813982	-11.8284	4.600015	
5820000	5	-4.0557812994	2.4659552288	4.4876212261	1.2198993641	1.1416288194	130.2894670172	19.399645	16.129383	14.017014	29.780694	25.565274	22.479111	39.592514	34.333634	30.36465	49.259964	42.631502	60.498033	54.483391	48.871952	75.867684	69.594276	64.459695	101.552772	96.507651	92.402049	-9.792846	4.625492	
5830000	5	-4.1162078374	2.1647540397	4.149937211	1.1661900503	1.6105109824	131.1660951134	19.16402	16.040209	13.938703	29.53403	25.469032	22.401065	39.131261	34.141522	30.129287	48.07973	42.365082	60.677641	53.978443	49.247242	75.742603	69.421612	64.970067	101.788633	96.713699	92.46255	-9.831547	4.544086	
5840000	5	-4.1654543964	2.2398872738	0.4844030414	1.1197791777	0.5040251556	128.5199396113	19.128204	16.153172	14.151113	29.594745	25.227869	22.70338	38.850246	34.121295	30.391758	48.104824	42.658958	60.285222	53.884861	49.685019	74.716932	68.761631	64.722502	99.634344	95.599674	91.593719	-10.817089	4.528427	
5850000	5	-4.1206795296	1.5738417771	3.5571718775	1.1743623831	2.2896788454	130.8586573379	19.31131	16.281624	14.229508	29.786434	25.654068	22.509461	39.521565	34.30583	30.635112	48.613565	42.776878	60.943437	54.53822	49.744835	75.591352	69.696562	64.913205	101.838619	97.291384	92.997006	-10.060628	4.54739	
5860000	5	-4.0396554739	2.4095191396	1.2497077203	1.1880305329	2.8360247877	128.1223399445	19.287243	15.980267	13.931992	29.73053	25.360859	22.463119	39.290516	33.783644	30.275691	48.355441	42.077019	60.419965	54.057867	49.067242	75.124578	69.004046	64.127314	100.736485	95.299059	90.957241	-10.154106	4.628245	
5870000	5	-3.9572109613	1.9654159173	2.3576449579	1.2223387568	2.6589109429	129.0445216062	19.18647	15.939498	13.627085	29.483326	24.855659	21.869739	39.266689	33.337491	29.555979	47.928833	42.065872	60.502365	53.433978	47.947568	75.422898	68.611436	63.315297	100.494148	95.47487	90.773223	-9.967047	4.628662	
5880000	5	-4.0516573315	2.1451693643	5.196466393	1.2450544587	1.6286499555	127.3695398087	19.432335	16.196664	14.131208	30.357825	25.526851	22.687749	39.673967	34.205737	30.600602	48.800501	42.848713	60.612279	54.315981	49.455641	74.994555	68.80832	64.048146	99.80968	95.176488	91.495129	-9.796745	4.629263	
5890000	5	-3.8820344686	2.0468599026	7.6329125631	1.3388507933	0.9098195259	129.9057087535	19.395958	15.768764	13.503461	30.05039	24.903642	21.740171	39.427711	33.518716	29.613308	48.425699	42.161947	60.594933	53.779345	48.265969	75.858849	68.963224	63.662594	101.602442	95.714485	91.525287	-9.847038	4.612983	
5900000	5	-3.9009364563	1.1060071857	5.8100530415	1.3446436598	2.781648202	126.2710418904	19.595747	16.195943	13.925088	30.361488	25.689083	22.133035	39.847087	34.079172	30.146843	48.99553	42.147038	61.2621	54.059089	48.703569	75.153528	68.768991	63.357261	99.52538	95.109907	90.290492	-10.283633	4.606709	
5910000	5	-3.9442719482	5.4638376259	13.1574323108	1.4175433408	0.0834660008	127.8612290642	19.536238	16.284372	14.048254	30.327965	25.521583	22.181528	39.698066	34.372052	29.964622	49.102006	42.335774	61.009983	53.769683	48.816936	75.93834	69.091877	63.545038	100.01351	95.069573	91.089019	-12.283415	4.56753	
5920000	5	-4.0311140599	3.7935655156	11.6690786972	1.3269288339	1.366441807	129.008038189	19.34309	16.056044	14.141145	29.868269	25.559603	22.487195	39.627452	34.348629	30.311338	48.663938	42.539534	60.720425	54.157951	49.397408	75.500245	69.541473	64.117566	100.929761	95.68666	92.092678	-10.323803	4.614264	
5930000	5	-4.0528370155	3.6753457844	5.8415834237	1.2570044253	3.3531171443	126.4133640316	19.484849	16.344756	14.182712	30.201109	25.544127	22.573883	39.884525	34.117113	30.567586	48.699485	42.902062	60.367029	54.315159	49.451312	74.951958	68.740824	63.690746	99.532879	94.817205	91.160286	-10.128565	4.599016	
5940000	5	-4.0829875039	2.7574825508	0.517928488	1.1609433464	0.4601875517	128.1078452016	19.237521	16.044598	13.994896	29.861277	25.554822	22.52569	39.182965	33.980207	30.104985	48.361381	42.371275	60.472965	53.950669	49.245015	75.294546	68.602978	63.667147	99.932059	95.532891	91.545285	-10.753048	4.604727	
5950000	5	-4.1312949082	1.0336172134	1.6955717559	1.1535585523	1.4257702857	126.4741986853	19.185346	16.130903	13.947269	29.844634	25.536785	22.596443	39.354138	33.982212	30.311851	48.035746	42.542833	59.664035	53.813589	49.166091	74.482907	68.228946	64.018244	99.327719	95.393505	91.316387	-10.583198	4.5128	
5960000	5	-4.0430297313	0.6480683713	0.5544191601	1.179045845	0.3739621383	127.8661665541	19.355683	16.088851	14.157733	29.889132	25.393521	22.305098	39.423178	34.094131	29.884978	48.401498	42.342003	60.498576	54.007569	48.86479	74.904067	68.807446	63.67836	100.379915	95.340848	91.553118	-11.603228	4.420419	
5970000	5	-4.1010974989	2.4944344056	0.4133257268	1.147122459	3.1343736794	128.4318079245	19.042612	16.219463	14.018662	29.826154	25.335923	22.174979	39.22946	33.918378	30.352836	48.171193	42.076087	60.167574	53.953888	49.227435	75.103059	68.681889	64.095613	99.91451	95.560882	91.374609	-10.926536	4.580507	
5980000	5	-4.13793978	2.595526556	2.1191357653	1.1676266668	2.4098069325	126.8688149655	19.357111	16.291331	14.334469	29.94507	25.727085	22.651049	39.431014	34.201142	30.849526	48.349375	42.699024	60.33107	54.138429	49.574774	75.336943	69.22929	64.339123	99.365121	94.666538	91.820362	-9.931954	4.563264	
