State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	logPrior	rho
2400000	12	-2.0967412722	5.0994135992	93.1161602581	2.5021967641	3.2006570139	26.4246127117	6.338881	7.9281	9.564064	11.878092	16.238184	18.141522	19.500426	20.700295	21.49045	22.537506	6.372733	7.707471	9.843396	14.000556	15.731304	17.055991	18.094058	18.98075	20.005362	0.257682	0.501943	0.990503	1.908302	3.534841	7.281588	16.573451	19.676772	22.431894	2.004462	2.682146	4.310447	5.078702	5.766542	6.264334	6.766154	7.378256	0.239224	0.324744	0.542851	0.661242	0.748955	0.83525	0.9198	1.017119	-10.093817	2.389972
2450000	12	-1.9280939481	4.9268939331	89.9812416541	3.4261226323	3.3470469693	25.4232289901	6.568094	8.039649	9.943579	12.150463	16.55926	18.342199	19.43876	20.426411	21.15791	22.081394	6.298476	7.738016	9.832281	14.006519	15.649458	16.886772	17.857921	18.61834	19.502361	0.250434	0.501122	0.990631	1.905796	3.495316	7.15174	16.309149	19.606125	21.949205	1.844062	2.471197	4.080424	4.887674	5.546923	6.106085	6.621519	7.315349	0.210338	0.290723	0.507727	0.619351	0.726685	0.812555	0.887417	1.009043	-10.356425	2.383947
2500000	12	-1.9761514927	5.1274008297	100.1610680446	56.0675968549	2.9955396975	26.8478987341	6.491188	8.072074	9.722506	11.79561	16.258237	18.174072	19.326964	20.587554	21.422552	22.492338	6.342315	7.717826	9.810223	13.755892	15.648048	16.92689	18.074079	18.990402	20.120533	0.263084	0.520688	1.007952	1.932693	3.611783	7.416801	16.804049	19.839462	22.273169	1.944909	2.604667	4.182474	5.105641	5.725952	6.33435	6.852215	7.564855	0.227176	0.309141	0.525231	0.645338	0.751533	0.837536	0.919531	1.044814	-14.949737	2.374316
2550000	12	-1.8420643679	4.999300374	83.2552833438	3.2421639507	3.3849360874	25.5041551923	6.229759	7.913233	9.608668	11.883999	16.387646	18.207946	19.433895	20.446624	21.345371	22.327462	6.0674	7.58122	9.550533	13.849098	15.634515	16.980974	18.003361	18.881884	19.902039	0.268106	0.529265	1.032638	1.999603	3.684856	7.453504	16.641958	19.565997	21.809088	1.828242	2.440618	4.139349	4.974365	5.631843	6.27159	6.878256	7.664834	0.210719	0.293186	0.514567	0.646323	0.743393	0.846532	0.929098	1.06947	-10.120773	2.367878
2600000	12	-1.8466636868	4.9570678623	87.2612692456	4.2203539782	3.2367302114	25.8206866443	6.647141	8.265919	9.874071	12.183332	16.592507	18.383977	19.526206	20.599977	21.522418	22.265843	6.200218	7.807507	9.983323	13.96098	15.644944	17.089402	18.111082	18.899741	19.97366	0.264105	0.524886	1.017873	1.960222	3.620277	7.399587	16.745911	19.59273	22.108796	1.833574	2.452508	4.079079	4.968415	5.64992	6.329376	6.84551	7.558868	0.209709	0.290985	0.508341	0.631737	0.737079	0.844661	0.914737	1.055145	-10.474142	2.342026
2650000	12	-1.8713841728	5.0674994352	92.1395561671	9.7254866489	2.9763346321	26.4242496638	6.744483	8.254812	9.869806	11.891261	16.185871	18.200685	19.315994	20.320355	21.29759	22.450353	6.345594	7.750956	9.672567	13.863992	15.487385	17.002108	17.894875	18.852618	19.993653	0.266436	0.532118	1.031498	1.98051	3.670849	7.462229	16.700321	19.670759	22.327242	1.851696	2.495871	4.152107	5.0358	5.688894	6.322721	6.879129	7.646305	0.21933	0.295846	0.516046	0.663719	0.753214	0.840756	0.942179	1.066017	-11.584673	2.371971
2700000	12	-1.9868480532	5.0827112826	97.8843835887	5.2099310189	3.1535613387	26.6162712348	6.424421	7.963723	9.6062	11.908921	16.386722	18.336727	19.600685	20.578162	21.513596	22.524165	6.220798	7.652322	9.654665	13.828711	15.642585	16.955187	18.059883	19.036405	19.980808	0.251919	0.503776	0.982795	1.899268	3.499379	7.222151	16.61411	19.75616	22.355658	1.910724	2.528686	4.130388	4.956106	5.621723	6.148033	6.721952	7.462217	0.222775	0.30585	0.516386	0.636005	0.728529	0.82109	0.902346	1.016663	-10.859772	2.366513
2750000	12	-2.0635406382	5.0451471132	98.1651273283	3.5714188677	3.2159493999	26.3609190909	6.515709	8.095937	9.734467	12.010082	16.424725	18.334344	19.561908	20.68293	21.53026	22.412749	6.317563	7.880142	9.915011	13.969334	15.750899	16.940924	18.125899	18.804373	19.955395	0.247839	0.493731	0.964067	1.854924	3.447926	7.157823	16.444891	19.609473	22.24575	1.938052	2.582399	4.152004	5.026794	5.61676	6.108151	6.608626	7.306686	0.228829	0.310786	0.520677	0.635736	0.738734	0.811905	0.88923	0.996982	-10.504447	2.365156
2800000	12	-2.0095580083	4.9912050077	91.4027699953	2.9734517491	3.3371840456	25.7563915046	6.455383	8.033982	9.717663	11.959939	16.452448	18.409264	19.602964	20.508263	21.434681	22.342259	6.319463	7.820215	9.831413	13.95243	15.824024	16.989408	17.904573	18.735087	19.744815	0.257368	0.504106	0.981487	1.881764	3.512591	7.250476	16.383744	19.327035	22.04551	1.934835	2.551624	4.149508	4.988703	5.647297	6.241132	6.70412	7.349226	0.226803	0.307778	0.516007	0.646401	0.736889	0.824768	0.893375	1.004451	-10.241692	2.356164
2850000	12	-1.7958202284	4.9447530298	79.9857255471	2.3777554431	3.2474105391	25.687910752	6.637703	8.095071	9.949734	12.19832	16.547823	18.301298	19.612816	20.584611	21.358737	22.154916	6.245007	7.758924	9.743603	13.872819	15.766814	17.086902	17.980371	18.901298	19.869722	0.26806	0.52889	1.039119	1.982972	3.659572	7.401739	16.763587	19.718471	22.142942	1.79566	2.470429	4.069924	4.909707	5.641236	6.309437	6.896025	7.662803	0.204984	0.286816	0.498663	0.627388	0.741645	0.831958	0.925174	1.07315	-9.768009	2.37542
2900000	12	-1.8407387013	4.9182429669	78.5158027872	1.8993365808	3.3734209771	25.3855168685	6.545497	8.123403	9.863129	12.205395	16.619607	18.34652	19.478232	20.46867	21.32964	22.187722	6.251672	7.731133	9.797998	13.945299	15.751412	17.130037	17.956121	18.852067	19.912729	0.263735	0.520984	1.016419	1.956471	3.624799	7.327263	16.550687	19.60751	22.029643	1.794387	2.408176	4.090246	4.94876	5.601583	6.2464	6.789112	7.584678	0.211823	0.290823	0.499139	0.629982	0.733365	0.83955	0.92225	1.055027	-9.6089	2.329013
2950000	12	-2.0465467629	5.0167797652	89.069977978	2.1393620296	3.2824165497	25.9142291709	6.509397	8.04952	9.854769	12.170082	16.500592	18.237603	19.498051	20.644307	21.430223	22.35588	6.309921	7.796583	9.838697	13.932338	15.801207	17.055428	18.012423	18.889958	19.86911	0.254133	0.501184	0.97927	1.889697	3.54106	7.155095	16.489696	19.558197	21.994913	1.934227	2.597105	4.200226	5.02936	5.664633	6.230684	6.774057	7.38846	0.233452	0.313656	0.531402	0.64352	0.734952	0.83085	0.909642	1.013136	-9.916172	2.351721
3000000	12	-1.8717018249	5.0438029818	87.3699755718	5.0565917514	3.2623046252	25.7979035576	6.341427	7.884478	9.643374	11.78737	16.218784	18.129137	19.395803	20.628732	21.276062	22.396131	6.207387	7.602109	9.647084	13.779246	15.557842	16.835228	18.086151	18.917495	19.928275	0.26854	0.527503	1.027785	1.972895	3.647843	7.481028	16.658087	19.676598	22.031022	1.854652	2.489701	4.120897	5.055547	5.687507	6.347176	6.923442	7.672605	0.215913	0.301408	0.52103	0.648804	0.744004	0.841655	0.940363	1.072036	-10.66695	2.384093
3050000	12	-2.0624135766	5.0316998675	92.8730795127	2.4053298547	3.1291261776	26.1876289834	6.649954	8.232661	9.970276	12.061159	16.381063	18.21588	19.419359	20.427399	21.364277	22.373021	6.54085	7.872445	9.8559	13.853471	15.659392	16.945801	18.09462	18.830273	20.023108	0.24746	0.499956	0.974829	1.874713	3.483677	7.17217	16.451744	19.558381	22.252972	1.963181	2.616925	4.171625	4.984203	5.608469	6.172194	6.70835	7.329266	0.231618	0.314552	0.523362	0.646147	0.735786	0.822525	0.895733	0.998728	-10.060275	2.368918
3100000	12	-2.0007628853	5.0363585923	91.9468800913	2.6668189905	3.089473436	25.9975886476	6.70727	8.199899	9.849018	11.990266	16.219832	18.063901	19.281829	20.362986	21.098967	22.293897	6.352805	7.837223	9.768217	13.860131	15.530292	16.751814	17.813979	18.654778	19.617042	0.252668	0.50295	0.969453	1.871501	3.490208	7.168815	16.315603	19.517542	22.01156	1.896759	2.530137	4.164072	4.967219	5.5357	6.157972	6.705828	7.228907	0.220977	0.307675	0.508118	0.631609	0.725086	0.807403	0.896097	1.008893	-10.100952	2.37338
3150000	12	-1.8212651016	4.9202785748	81.0409271692	2.7680201226	3.2866754643	25.2894268894	6.655602	8.295825	9.929976	12.056392	16.505144	18.111322	19.351495	20.360105	21.085947	21.933468	6.309037	7.725994	9.818493	13.845265	15.612336	16.829087	17.866105	18.69858	19.748313	0.266024	0.525992	1.031486	1.957515	3.630462	7.410018	16.500192	19.48009	21.87368	1.793018	2.441008	4.053677	4.955542	5.648964	6.30467	6.790537	7.570742	0.209686	0.270555	0.508217	0.633342	0.732068	0.83719	0.934549	1.067685	-9.970072	2.375679
3200000	12	-1.9585067583	4.944581311	83.7561527913	1.5379346118	3.2870105135	25.7546829026	6.550025	8.230348	9.973582	12.228842	16.610775	18.261341	19.474763	20.588682	21.287072	22.367481	6.421302	7.826922	9.781002	14.024834	15.657012	16.963652	17.929244	18.777541	19.682714	0.251639	0.496284	0.969287	1.873177	3.470091	7.118678	16.417684	19.549578	22.033265	1.869564	2.479636	4.073793	4.922288	5.54619	6.111077	6.590692	7.293691	0.214466	0.297181	0.507668	0.61675	0.710233	0.803249	0.895528	0.989221	-9.559409	2.384521
3250000	12	-1.8931243324	4.9934641976	80.0394812825	1.2885126368	3.3557661635	25.9082687069	6.314139	7.921676	9.635641	11.956419	16.46449	18.277038	19.525697	20.585433	21.514176	22.256225	6.076284	7.55221	9.455654	13.764106	15.578838	17.061267	17.918413	18.734524	19.813406	0.249358	0.496063	0.965574	1.865951	3.470341	7.174305	16.379811	19.524709	20.794526	1.781201	2.415168	3.919264	4.870857	5.460489	6.085046	6.643524	7.290278	0.206324	0.283635	0.487681	0.608653	0.705749	0.80149	0.879257	0.936043	-9.308876	2.351679
3300000	12	-1.9390159149	4.9476526391	85.9127734027	2.0135118316	3.372949196	25.7095690022	6.501075	8.11319	9.938112	12.140922	16.564705	18.466539	19.609088	20.563277	21.48958	22.394486	6.148976	7.708869	9.834197	13.979963	15.605623	17.011964	18.003029	18.962823	19.925276	0.254082	0.49873	0.987072	1.887839	3.515087	7.158218	16.43602	19.513135	22.164927	1.863947	2.499178	4.087456	4.910517	5.630128	6.16372	6.707504	7.380936	0.217614	0.294308	0.507479	0.632846	0.727928	0.816056	0.892454	1.011983	-9.785381	2.388595
3350000	12	-2.0531015037	5.0692979135	90.9997407075	1.9748168355	3.0969091496	26.591479235	6.670006	8.127728	9.826626	11.984724	16.435318	18.241192	19.41146	20.470844	21.459246	22.569998	6.437713	7.911301	9.771201	13.894525	15.741045	16.950269	18.042651	19.031045	20.022697	0.25227	0.49934	0.984187	1.877673	3.505661	7.29094	16.526441	19.767136	22.374542	1.970345	2.618989	4.233747	5.0186	5.655306	6.217647	6.699655	7.371724	0.2315	0.317073	0.524518	0.644736	0.748944	0.827652	0.900731	1.002846	-9.829972	2.350745
3400000	12	-1.864703848	5.0603359571	67.4586983496	0.9758049638	3.1865706657	26.0046275905	6.39952	7.922814	9.592542	11.802465	16.148896	18.215254	19.306498	20.314083	21.281203	22.315573	6.180473	7.632559	9.550465	13.908341	15.644591	16.869768	17.963104	18.888759	19.852043	0.263334	0.528188	1.027026	1.968581	3.620781	7.43979	16.580021	19.732921	22.156697	1.860888	2.491304	4.053808	4.988852	5.671039	6.304338	6.818642	7.572069	0.213966	0.295272	0.511832	0.638428	0.741502	0.840394	0.934251	1.060729	-8.937358	2.332945
3450000	12	-2.0031008247	5.0381267286	66.0401895279	0.736014739	3.2101033652	26.5573005199	6.648494	8.02306	9.796888	12.05851	16.636742	18.391542	19.781825	20.75224	21.628077	22.752376	6.421754	7.845789	9.804586	13.830942	15.826928	17.12775	18.267774	19.084262	20.049292	0.257653	0.506712	0.997972	1.908924	3.538708	7.287382	16.770488	19.909198	22.333741	1.940491	2.568888	4.225075	5.012883	5.616443	6.244969	6.778982	7.393108	0.228788	0.30909	0.527585	0.64392	0.741066	0.829829	0.912678	1.023008	-8.882383	2.370823
3500000	12	-1.9939582228	5.0347835695	57.8359862809	0.6507651118	3.2480959744	25.7176898776	6.479539	8.016097	9.734973	11.913475	16.329738	18.101251	19.391935	20.334734	21.199432	22.261451	6.273335	7.793495	9.697389	13.925284	15.596225	16.770521	17.96634	18.821386	19.648004	0.261405	0.513688	1.003792	1.944287	3.564233	7.27174	16.585418	19.474982	21.991993	1.945705	2.565138	4.138239	5.070408	5.716723	6.256632	6.814838	7.448967	0.229151	0.309699	0.529051	0.655056	0.754908	0.833656	0.919416	1.031522	-8.741426	2.333218
3550000	12	-1.8182716493	5.0286844138	53.9324857423	0.6124706865	3.232437871	26.4793494505	6.442532	7.885913	9.705488	11.958772	16.410792	18.360801	19.585608	20.749358	21.628783	22.636336	6.034937	7.543021	9.514255	13.835209	15.7758	16.985358	18.178972	19.13544	20.301408	0.257942	0.506525	1.003564	1.930849	3.593895	7.32234	16.828157	19.957006	22.388545	1.773812	2.41286	3.980998	4.852294	5.568493	6.14121	6.756137	7.541778	0.20655	0.279977	0.495393	0.622739	0.714999	0.814717	0.903598	1.02244	-8.514695	2.381897
3600000	12	-1.8513624017	4.9632275515	83.8489405253	3.4965249784	3.2769288336	25.6139508604	6.584049	8.070424	9.836983	12.041505	16.481513	18.360315	19.469761	20.470294	21.267089	22.351705	6.327737	7.743923	9.797541	14.007563	15.794686	17.024686	17.933122	18.814111	19.855934	0.26821	0.532108	1.028637	2.000421	3.653001	7.510757	16.683684	19.545349	22.084692	1.839467	2.523313	4.141441	5.027775	5.713544	6.302011	6.897896	7.635564	0.219673	0.299811	0.517733	0.64245	0.748496	0.855673	0.946843	1.06727	-10.232595	2.378647
3650000	12	-1.8706451753	5.0347454711	74.3500419269	1.0709186722	3.1594035426	26.342949046	6.511726	8.025165	9.737175	11.938177	16.363495	18.316869	19.547342	20.673826	21.511172	22.591789	6.190699	7.73138	9.581759	13.773297	15.606912	16.987853	18.038982	18.82742	20.188143	0.25548	0.504383	0.987962	1.88759	3.529618	7.195898	16.537286	19.647966	22.270874	1.774334	2.407123	4.001873	4.867337	5.537262	6.129331	6.722309	7.433752	0.21148	0.285725	0.498267	0.619955	0.711486	0.820532	0.895423	1.020257	-9.079156	2.372065
3700000	12	-2.1214986135	5.1343319597	89.5264728465	1.3481855166	3.0999491048	26.9965767197	6.42028	7.933121	9.674388	11.85828	16.242774	18.28498	19.448555	20.668865	21.381805	22.875831	6.279611	7.766877	9.694856	13.907863	15.664578	17.071164	18.087989	19.051604	20.138583	0.249901	0.490697	0.968851	1.847172	3.462394	7.150669	16.543249	19.72236	22.408345	2.00886	2.608187	4.204387	5.009094	5.630071	6.146051	6.64861	7.313973	0.235998	0.314976	0.530682	0.640949	0.742296	0.821752	0.888513	0.984645	-9.538613	2.355289
3750000	12	-1.9579472332	4.985770363	86.7657043474	3.7726939204	3.2513000125	25.6986377332	6.654331	8.215746	9.976678	12.058117	16.468868	18.193787	19.364938	20.404317	21.193283	22.29433	6.390742	7.833169	9.967955	14.046994	15.820578	17.057726	18.066782	19.041856	20.060265	0.27098	0.531181	1.041286	1.996315	3.67052	7.476907	16.723064	19.59156	22.125943	1.953016	2.634325	4.242666	5.09781	5.794904	6.419439	6.961937	7.586057	0.230691	0.318332	0.500314	0.659025	0.769917	0.869147	0.945635	1.060545	-10.415516	2.358435
3800000	12	-1.9824047339	5.0289148176	85.9396612544	1.7576499394	3.281131445	25.8562606554	6.402874	7.903356	9.645989	11.909223	16.297322	18.031289	19.401697	20.475042	21.342065	22.330632	6.186932	7.671182	9.680088	13.772163	15.54362	16.977253	17.957754	18.734392	19.769691	0.251824	0.49727	0.977645	1.883291	3.512743	7.161308	16.412801	19.5722	21.784078	1.867943	2.535542	4.108131	4.97814	5.616629	6.134533	6.656778	7.362137	0.22024	0.300881	0.509224	0.635378	0.716563	0.813829	0.896019	1.011728	-9.658264	2.326377
3850000	12	-2.0259886064	5.0144233066	89.7609922628	1.8201229912	3.3120133053	26.0567039534	6.401863	8.005333	9.702037	11.961587	16.39671	18.253727	19.606994	20.775691	21.416167	22.30606	6.202282	7.686448	9.6987	13.87615	15.689755	16.982438	17.936742	18.88483	19.99994	0.247351	0.493437	0.959873	1.845822	3.415964	7.130326	16.37831	19.535392	22.092317	1.922579	2.511482	4.1007	4.941304	5.574829	6.142024	6.606616	7.302442	0.224361	0.305065	0.512106	0.629411	0.724115	0.807001	0.879099	0.987198	-9.763344	2.338099
3900000	12	-1.9746393712	5.0196031286	72.345628476	1.0382657749	3.1858996736	25.748730767	6.59071	8.163158	9.787053	11.936781	16.295313	18.076949	19.212218	20.480824	21.228341	22.223916	6.389337	7.828819	9.760596	13.827732	15.580854	16.919839	17.778385	18.618455	19.800879	0.261769	0.514706	1.008336	1.926856	3.584493	7.27755	16.433583	19.438928	22.003479	1.891715	2.529501	4.202328	4.986881	5.690856	6.268055	6.798165	7.497797	0.223733	0.306314	0.527647	0.642265	0.745723	0.831618	0.928251	1.044668	-9.142154	2.367948
3950000	12	-2.0086481675	5.0435848348	60.0784272479	0.6137178429	3.2925464015	25.9714890738	6.416509	7.983841	9.6508	11.794011	16.359847	18.201814	19.430323	20.252299	21.289075	22.33735	6.141703	7.63407	9.565582	13.761989	15.624198	16.944464	17.85113	18.69147	19.638114	0.250521	0.496693	0.970149	1.861936	3.505676	7.133158	16.447831	19.585269	22.015437	1.907547	2.544594	4.127686	4.925813	5.588548	6.127618	6.597224	7.268449	0.223867	0.299663	0.508821	0.627348	0.725199	0.809536	0.890354	1.011641	-8.74671	2.353347
4000000	12	-1.9221467248	4.9317344137	60.090545367	0.7167282224	3.302428666	25.6336333071	6.642771	8.244159	10.013865	12.28248	16.637498	18.373565	19.536255	20.576254	21.383367	22.261927	6.32962	7.875149	9.838526	14.033701	15.820708	16.980839	17.972919	18.870696	19.856711	0.258358	0.516729	1.003082	1.929092	3.576043	7.273709	16.567452	19.568901	21.996792	1.885814	2.535601	4.145034	4.941286	5.619566	6.198183	6.748862	7.448957	0.222035	0.297862	0.516323	0.636305	0.732444	0.832778	0.923066	1.035597	-8.811891	2.379573
4050000	12	-1.9475202856	5.0778931935	54.6323635692	0.5542767963	2.9497957581	26.3883600668	6.6996	8.167166	9.849276	11.940771	16.165708	17.9968	19.268465	20.266301	21.174041	22.338982	6.241682	7.759097	9.686052	13.657722	15.496447	16.678526	17.879821	18.72357	19.718295	0.250301	0.496523	0.975684	1.869024	3.493546	7.215008	16.374489	19.390216	21.999969	1.827077	2.48765	4.023169	4.862239	5.472771	6.074763	6.628021	7.369461	0.212874	0.296555	0.499278	0.616787	0.717603	0.806636	0.887446	1.005461	-8.565284	2.378706
4100000	12	-2.0587853873	5.1004679774	44.4576813852	0.4539929943	3.2862542431	26.2195955496	6.282638	7.802908	9.440426	11.688568	16.3061	18.104539	19.46025	20.501724	21.376481	22.464971	6.202298	7.600571	9.618544	13.853801	15.532847	17.000615	17.971576	18.847345	19.974125	0.255417	0.505262	0.988281	1.901217	3.550213	7.277248	16.585527	19.688043	22.062232	1.979094	2.603672	4.216398	5.024007	5.655318	6.260859	6.727166	7.423323	0.234498	0.319473	0.536127	0.658064	0.754592	0.831413	0.901093	1.01624	-8.45111	2.364854
4150000	12	-1.8906658263	5.0253488784	40.81868122	0.4845504869	3.0375490273	25.9643235689	6.705359	8.277621	9.901876	12.082828	16.256388	18.079743	19.299808	20.437871	21.183458	22.128135	6.380938	7.856869	9.774638	13.808609	15.669737	16.903352	17.957632	18.744134	19.884411	0.265665	0.52417	1.022722	1.961548	3.64067	7.406195	16.607509	19.697147	21.932539	1.867576	2.514591	4.147043	5.008096	5.650715	6.281888	6.809957	7.60181	0.220326	0.299843	0.521016	0.648654	0.744919	0.839509	0.929492	1.055422	-8.320017	2.337088
4200000	12	-1.8713227043	4.9671213864	22.1868315575	0.3636958683	3.3428404258	25.5554848443	6.477137	7.992002	9.790809	12.050915	16.460727	18.19409	19.506786	20.576124	21.17195	22.284801	6.21213	7.693819	9.726791	13.928452	15.885291	16.907778	17.926992	18.882646	19.850614	0.264259	0.524984	1.019048	1.983204	3.632984	7.399103	16.545071	19.6324	22.072157	1.843864	2.484266	4.135239	5.041369	5.626312	6.302287	6.82285	7.625747	0.218172	0.299035	0.51499	0.64758	0.742648	0.844044	0.935378	1.056886	-7.96716	2.374553
4250000	12	-2.0151015246	5.118506701	27.2156366039	0.3588043147	3.1007655032	26.3109608408	6.407704	7.926068	9.6766	11.800645	16.092531	17.828114	19.221254	20.51768	21.173508	22.434161	6.202165	7.791517	9.63732	13.638684	15.598527	16.746844	17.860999	18.72045	20.023235	0.258188	0.514356	1.001389	1.91908	3.597433	7.283765	16.489147	19.605198	22.023014	1.934261	2.434704	4.232058	5.062867	5.693707	6.282769	6.792256	7.451337	0.229481	0.313624	0.529092	0.661136	0.75102	0.834297	0.916621	1.034011	-8.079854	2.377383
4300000	12	-1.897215777	5.049249431	15.8757349566	0.3178708104	3.2534007785	26.3261701403	6.265803	7.88546	9.696928	11.902538	16.319872	18.302994	19.583768	20.636271	21.560543	22.657264	6.221004	7.591305	9.673792	13.839731	15.729314	17.031308	18.031603	18.980819	20.146259	0.257374	0.509984	0.996424	1.914205	3.564161	7.278512	16.647682	19.781973	22.268988	1.806392	2.440914	4.043802	4.893944	5.594524	6.167784	6.776376	7.463408	0.209877	0.289229	0.504109	0.624693	0.724442	0.822406	0.907685	1.029202	-7.787656	2.379427
