State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	logPrior	rho
1640	11	-2.0462302377	5.0403860985	101.9891226597	0.1242834785	3.1003200374	26.3506491072	6.707379	8.294306	9.957561	12.102606	16.500421	18.207672	19.530702	20.661414	21.373885	22.527794	6.429271	7.940614	9.936264	14.024991	15.819686	17.071498	18.011461	18.935649	19.893374	0.255099	0.511016	0.991788	1.9122	3.543462	7.308739	16.655952	19.722332	22.202332	1.985164	2.653593	4.203133	5.093259	5.728387	6.251388	6.780959	7.399134	0.233787	0.317983	0.532528	0.655263	0.749241	0.832977	0.913833	1.024065	-11.839193	2.382324
1641	11	-2.0211697316	4.9955470742	104.2933118649	0.0761695181	3.3083461931	26.0736062429	6.518556	8.067514	9.809489	12.035051	16.57796	18.372278	19.5739	20.744441	21.406643	22.366642	6.228976	7.772021	9.79817	14.029024	15.797043	16.942756	17.947254	18.855335	19.867994	0.247371	0.485282	0.962917	1.837322	3.441681	7.122047	16.36671	19.540054	22.296411	1.903699	2.515712	4.097975	4.923908	5.505951	6.126504	6.59675	7.255746	0.2223	0.301948	0.510259	0.623129	0.715658	0.803103	0.879389	0.983408	-12.028949	2.355855
1642	11	-1.9814594024	5.0211647268	103.7272390804	0.1522388615	3.2787593478	26.4523959685	6.418022	7.989623	9.794652	12.023406	16.548315	18.403023	19.702975	20.786039	21.607726	22.744322	6.236796	7.746846	9.786001	13.881389	15.792668	17.157868	18.213465	18.970684	19.948373	0.250202	0.495513	0.971423	1.868553	3.469346	7.226572	16.568432	19.878625	22.413225	1.86649	2.511794	4.067763	4.924521	5.549014	6.156605	6.654388	7.356848	0.218888	0.298839	0.503467	0.626141	0.720185	0.807091	0.888916	1.000674	-11.76842	2.373597
1643	11	-2.0325894461	5.0787405597	102.0884873903	0.0733944868	3.0947212414	26.603536075	6.636359	8.077876	9.783172	12.019633	16.322128	18.313947	19.575047	20.707183	21.508454	22.463616	6.38761	7.910601	9.835157	13.963018	15.737438	17.022717	18.043688	18.997728	20.060663	0.256775	0.509604	1.004054	1.924886	3.583976	7.323736	16.678314	19.868899	22.280762	1.961579	2.602922	4.213106	5.065925	5.71246	6.284602	6.770245	7.547149	0.231376	0.313553	0.532897	0.64864	0.748566	0.840582	0.916927	1.027769	-11.983933	2.363126
1644	11	-1.9414602076	5.0172709219	101.9239375495	0.2434549134	3.1137638576	26.3694335165	6.621319	8.228944	9.923252	12.020032	16.516184	18.294572	19.574886	20.573413	21.439125	22.512404	6.346352	7.75173	9.681009	13.819649	15.686187	16.944623	17.994751	18.933475	19.990615	0.251165	0.499039	0.9755	1.879606	3.514969	7.228387	16.506002	19.741553	22.305279	1.814491	2.476659	4.07817	4.945583	5.556322	6.09246	6.625989	7.363673	0.213841	0.29292	0.502117	0.622204	0.721917	0.810532	0.886706	1.008999	-11.695691	2.374449
1645	11	-2.0071126991	5.0393838306	99.8369248369	0.2297478497	3.1472775433	26.1905497731	6.635816	8.173199	9.832879	12.053195	16.402978	18.228307	19.491436	20.625001	21.342828	22.462848	6.316356	7.837777	9.828864	13.927535	15.745237	16.94766	17.943649	18.950136	20.035353	0.259445	0.512657	0.995535	1.92855	3.560778	7.297603	16.573539	19.699872	22.10758	1.959749	2.593733	4.191536	5.059367	5.700708	6.318848	6.805779	7.454605	0.231112	0.310638	0.531961	0.65315	0.745832	0.833017	0.915777	1.029467	-11.722461	2.386542
1646	11	-1.9328582084	5.0431704068	95.9206448146	0.7021616639	3.239895621	25.9188119045	6.39845	7.935812	9.540447	11.855185	16.236063	18.137574	19.458044	20.435045	21.326461	22.35703	6.263503	7.680323	9.644799	13.74243	15.644987	16.975112	17.976233	18.861029	19.96163	0.261117	0.518691	1.01932	1.940345	3.610598	7.375337	16.613775	19.568229	22.186383	1.883511	2.555888	4.160967	5.04564	5.733447	6.283276	6.797798	7.583168	0.221927	0.304407	0.523642	0.649415	0.748379	0.840219	0.92651	1.044477	-11.890796	2.384954
1647	11	-1.9075341319	4.9867383586	94.5513552961	0.1813807795	3.1883440031	25.7374707897	6.611439	8.229444	9.918923	12.10289	16.435755	18.248007	19.366452	20.362383	21.275901	22.10525	6.365236	7.824423	9.869687	13.804342	15.66879	16.9728	17.969068	18.808844	19.812764	0.262109	0.523539	1.024366	1.954446	3.595062	7.364533	16.533388	19.642117	21.968189	1.881187	2.561461	4.147121	5.013054	5.69826	6.288685	6.848868	7.570453	0.21861	0.29941	0.514364	0.643761	0.740661	0.846479	0.923828	1.050571	-11.63926	2.378869
1648	11	-1.9072282827	5.0488737386	95.9539476944	0.7437505489	3.1477664575	26.0160299124	6.49228	8.066062	9.722504	11.934861	16.329668	18.097906	19.395765	20.495074	21.221401	22.288051	6.253682	7.739065	9.713835	13.799535	15.626219	16.822556	17.972996	18.713606	19.902573	0.260958	0.517506	1.017341	1.947488	3.589358	7.338733	16.597978	19.557814	22.043691	1.850866	2.503597	4.161701	4.971737	5.662939	6.244877	6.804475	7.576385	0.219466	0.298745	0.516748	0.640986	0.741903	0.831424	0.92428	1.042109	-11.892594	2.369649
1649	11	-1.9062871779	5.0341801716	97.2338371643	0.0406726093	3.1882752476	26.0806558742	6.467706	8.01494	9.761016	11.932332	16.431226	18.24443	19.534555	20.495084	21.497993	22.352156	6.213088	7.660465	9.671339	13.887189	15.633551	16.877842	17.898481	18.890906	20.06384	0.260207	0.512923	1.001965	1.931817	3.592015	7.325178	16.640302	19.674351	22.271116	1.863556	2.472267	4.098292	4.936597	5.627516	6.20684	6.763622	7.494552	0.216346	0.296761	0.51061	0.631189	0.733866	0.823924	0.90745	1.03434	-12.199749	2.380755
1650	11	-1.9709947949	5.0162018911	97.1563415642	0.1923831017	3.3800205404	25.838330514	6.287421	7.872669	9.622628	11.943826	16.470403	18.297811	19.646945	20.529375	21.516592	22.279657	6.227351	7.708034	9.710274	13.891305	15.818931	17.039794	18.06368	18.872986	19.888674	0.261854	0.518177	1.00974	1.928265	3.582193	7.316579	16.595874	19.687423	22.119666	1.94415	2.59388	4.196696	5.027357	5.670475	6.310409	6.823958	7.513728	0.223043	0.306738	0.529442	0.647834	0.73966	0.834783	0.920811	1.039364	-11.692144	2.387949
1651	11	-1.8756931888	5.0299311499	97.2246911372	8.2179329931	3.0377924746	26.0650058756	6.671039	8.147647	9.893132	11.994775	16.283524	18.093513	19.391859	20.260836	21.204255	22.246096	6.269266	7.733742	9.702209	13.618887	15.459672	16.808334	17.798048	18.808138	19.871051	0.257887	0.505408	0.991483	1.905428	3.553241	7.248931	16.432338	19.482032	21.994135	1.825991	2.440891	4.052251	4.875568	5.555685	6.176909	6.721493	7.478512	0.209128	0.287064	0.503636	0.622891	0.720067	0.816289	0.905034	1.026498	-14.185581	2.385335
1652	11	-1.893529786	5.0736768906	95.4995724441	0.8569352538	3.1333454495	26.1973944522	6.447799	7.975589	9.594251	11.872148	16.210306	18.064742	19.406801	20.414307	21.306966	22.488837	6.202523	7.65936	9.633361	13.790019	15.617027	16.925317	18.002339	18.855977	20.146614	0.263735	0.523383	1.022618	1.963986	3.632377	7.39539	16.727319	19.671002	22.109115	1.850084	2.49222	4.123401	5.000563	5.673671	6.340364	6.887491	7.595506	0.217463	0.298236	0.519218	0.64577	0.746639	0.84335	0.925337	1.054163	-11.93394	2.370589
1653	11	-1.9135815323	5.0770000798	97.8623764575	0.0126717222	3.0512039242	26.3275346835	6.616142	8.052402	9.686139	11.936783	16.223854	18.024356	19.309922	20.402495	21.311564	22.454482	6.198601	7.65407	9.68807	13.712476	15.546621	16.78865	17.951777	18.857145	20.019103	0.260414	0.517373	1.007928	1.943004	3.591061	7.336849	16.61055	19.631875	22.096623	1.872816	2.494949	4.11201	4.948851	5.59956	6.276918	6.743396	7.489146	0.216582	0.297172	0.507029	0.635666	0.741009	0.834633	0.916299	1.03909	-13.247626	2.386587
1654	11	-1.8990345383	5.0037945918	95.6037278731	0.1286444738	3.256625591	26.0078046597	6.522003	8.077985	9.825742	12.045249	16.454209	18.314871	19.567258	20.671758	21.357873	22.500907	6.225567	7.785166	9.743054	13.901937	15.747921	17.070092	18.134965	18.92531	20.052088	0.262577	0.522383	1.014395	1.947868	3.600278	7.339382	16.569316	19.792017	22.270569	1.872781	2.524096	4.144801	5.024801	5.713887	6.26871	6.821311	7.555935	0.218859	0.298254	0.517473	0.638298	0.74093	0.836139	0.92886	1.052265	-11.679043	2.377388
1655	11	-1.886288768	5.042150698	93.6194317604	0.3567272141	3.0290715501	25.9049493579	6.704843	8.21639	9.859749	11.963883	16.20628	18.041454	19.277157	20.273073	21.255141	22.150372	6.368346	7.734341	9.777931	13.784925	15.458489	16.774317	17.890614	18.731652	19.801893	0.265478	0.524052	1.027221	1.971204	3.642732	7.403605	16.528869	19.512973	21.905958	1.873846	2.519487	4.152964	4.965049	5.640782	6.290311	6.893616	7.575659	0.220033	0.303307	0.521509	0.64754	0.752328	0.842794	0.930012	1.069266	-11.616196	2.385153
1656	11	-1.8659811653	5.0577960272	93.2013387484	0.0302119798	3.0480759831	25.904077581	6.560987	8.080029	9.764511	11.92329	16.126333	17.95171	19.112402	20.24443	21.127923	22.211086	6.300645	7.728941	9.640463	13.686436	15.492333	16.869965	17.810915	18.757859	19.710598	0.266187	0.52591	1.032694	1.966558	3.648874	7.453716	16.592378	19.526444	21.873972	1.858854	2.505558	4.120384	5.008478	5.644553	6.256555	6.872393	7.59408	0.215204	0.295035	0.511101	0.64328	0.753032	0.844889	0.938455	1.061658	-12.342861	2.361405
1657	11	-1.8689878327	5.0525332734	94.5682946452	0.7083963877	3.0397191163	26.0462022498	6.671407	8.141782	9.794348	11.921693	16.218302	18.026503	19.194611	20.226488	21.135603	22.279225	6.277132	7.695771	9.668921	13.722546	15.580082	16.750584	17.947866	18.692905	19.902691	0.264203	0.518975	1.021314	1.958471	3.626062	7.365874	16.575511	19.599478	21.963122	1.83578	2.47505	4.101917	4.999112	5.64405	6.254734	6.806943	7.596614	0.215967	0.299602	0.508904	0.641054	0.734753	0.837454	0.929663	1.058586	-11.824601	2.376899
1658	11	-1.9288015323	4.9922639729	98.861576923	0.3483298769	3.1819462232	25.9850780464	6.635053	8.189305	9.942192	12.150831	16.410866	18.258885	19.51998	20.629358	21.302725	22.43535	6.344007	7.794499	9.720234	13.896512	15.668066	16.885762	17.888747	18.924643	19.867085	0.255332	0.503953	0.988506	1.905649	3.515597	7.171892	16.433195	19.703341	22.010018	1.851856	2.474389	4.087835	4.928535	5.595726	6.140572	6.70665	7.405752	0.218113	0.294908	0.505246	0.629985	0.728537	0.823189	0.896403	1.01659	-11.717233	2.378212
1659	11	-1.89776339	5.0394701268	98.7226209214	0.7081857398	3.1627142575	26.4493506009	6.550275	8.078992	9.760712	11.996793	16.444162	18.253111	19.622629	20.681275	21.582858	22.472014	6.223802	7.689431	9.72424	13.893071	15.677301	16.966533	18.084737	18.960669	20.051526	0.258121	0.510938	1.000028	1.919146	3.553308	7.32179	16.687207	19.897401	22.466928	1.851039	2.469506	4.105326	4.917953	5.601519	6.230218	6.772196	7.501476	0.214425	0.293902	0.505535	0.631912	0.730174	0.817538	0.914899	1.026731	-11.882774	2.36535
1660	11	-1.9575334792	5.0952121733	99.2441645559	0.1016425913	3.0361076962	26.4482082822	6.641314	8.025744	9.744847	11.88187	16.312297	18.08644	19.442843	20.38719	21.200195	22.454174	6.320453	7.689673	9.697652	13.722917	15.544411	16.885539	17.869518	18.878884	19.976066	0.25982	0.52023	1.006064	1.93896	3.569544	7.329459	16.62861	19.717572	22.161704	1.887401	2.548049	4.176329	5.0154	5.684406	6.233427	6.780471	7.460926	0.222715	0.304885	0.520652	0.643373	0.746641	0.84227	0.921606	1.0375	-11.7689	2.38557
1661	11	-1.9332967184	5.0857668288	99.790060542	1.0510467664	3.0831705475	26.5763088483	6.53616	8.00354	9.639204	11.881575	16.382606	18.167073	19.468465	20.517804	21.496315	22.539724	6.266743	7.643075	9.611606	13.818298	15.58801	16.956727	17.960887	18.941148	20.044135	0.260018	0.511989	1.005416	1.929464	3.583715	7.314324	16.664783	19.848913	22.326889	1.87831	2.50608	4.113361	4.968194	5.657337	6.243095	6.799934	7.488559	0.217371	0.300506	0.517423	0.634116	0.744097	0.825607	0.91239	1.026125	-12.108903	2.378504
1662	11	-1.9736471665	5.0315783959	95.4428268389	0.0652017861	3.3388220514	25.8355348904	6.336833	7.872139	9.719342	11.940875	16.352363	18.279473	19.599946	20.464145	21.49204	22.337957	6.282688	7.786745	9.782045	14.004778	15.728781	17.033494	18.080576	18.975975	19.978908	0.265902	0.525349	1.020702	1.967327	3.654175	7.424352	16.688584	19.705227	22.115439	1.953952	2.604807	4.253958	5.126158	5.745446	6.381603	6.906686	7.594483	0.23242	0.314811	0.535086	0.660968	0.760412	0.854673	0.936201	1.052897	-11.968721	2.377338
1663	11	-1.8883883413	4.9392132677	94.76462692	1.0462653616	3.314101336	25.4279523773	6.533937	8.096743	9.907422	12.128675	16.433963	18.165376	19.521255	20.315615	21.203773	22.107358	6.317138	7.743572	9.760435	13.90458	15.650816	16.858064	17.8912	18.697148	19.830558	0.256473	0.507977	1.007932	1.920322	3.551835	7.261741	16.481396	19.473046	21.904417	1.845395	2.462764	4.056855	4.941898	5.582095	6.227335	6.741598	7.450398	0.212761	0.292754	0.500706	0.6329	0.724791	0.822959	0.908294	1.036603	-12.125957	2.371779
1664	11	-1.9620409848	5.0606148801	99.2487297968	0.1575450595	3.2795892899	26.0610008505	6.247967	7.827148	9.527651	11.797416	16.321247	18.213583	19.448754	20.572344	21.334747	22.470262	6.185514	7.632233	9.67294	13.735645	15.627983	16.907364	18.0514	18.916772	19.873113	0.255703	0.50732	0.989966	1.916901	3.552808	7.238315	16.529329	19.636176	22.295882	1.883297	2.527147	4.147724	5.003116	5.583409	6.207766	6.727078	7.464991	0.220887	0.301812	0.521707	0.640404	0.728251	0.823043	0.910804	1.031495	-11.696818	2.387885
1665	11	-1.9774907686	4.9897681682	98.5899938265	0.0571979028	3.3242174784	25.8568121713	6.441035	8.079898	9.777911	12.140374	16.544823	18.349321	19.534844	20.66237	21.342196	22.331851	6.219986	7.793624	9.832964	13.936795	15.811483	17.040956	18.058374	19.029057	19.962931	0.256636	0.507514	0.98997	1.922904	3.544195	7.245361	16.596533	19.613668	22.153927	1.942219	2.575233	4.172535	5.019781	5.66641	6.205369	6.746575	7.444242	0.224933	0.306813	0.514917	0.643122	0.739857	0.831081	0.907475	1.024941	-12.089334	2.348978
1666	11	-1.8573373395	4.9760019623	96.538545615	0.3282834181	3.3742054454	25.9854903625	6.344537	7.92468	9.688895	12.014443	16.555712	18.460347	19.685968	20.710937	21.624314	22.469523	6.112954	7.620845	9.731259	13.871728	15.686977	17.045607	18.200612	18.996112	19.944978	0.25593	0.5105	0.988577	1.919567	3.539951	7.307999	16.624355	19.822442	22.286027	1.799355	2.42407	4.003852	4.900162	5.589617	6.188262	6.741094	7.487115	0.207115	0.289779	0.496375	0.61711	0.720385	0.815624	0.904775	1.022414	-11.639098	2.377699
1667	11	-1.9380942739	5.0250291128	98.2481724121	0.0233706389	3.2789959962	26.0447266936	6.43297	7.974359	9.703291	11.925978	16.477607	18.38592	19.589692	20.565268	21.457238	22.50891	6.185146	7.697438	9.756771	13.874661	15.73842	16.897313	18.005338	18.922131	19.965276	0.258601	0.511177	1.003685	1.930949	3.557422	7.300283	16.673927	19.703063	22.307948	1.859268	2.506389	4.130174	4.963187	5.656364	6.21395	6.769745	7.458635	0.217369	0.302644	0.518473	0.639377	0.733521	0.831884	0.908829	1.025625	-12.676664	2.389138
1668	11	-1.8656448711	5.0738509858	98.0110637145	0.0715341252	3.1164875398	26.442750833	6.459034	7.925337	9.579562	11.910143	16.254548	18.142935	19.394503	20.612452	21.367262	22.409915	6.145786	7.660559	9.560987	13.710894	15.55257	16.828143	17.966618	18.948451	20.05236	0.258531	0.510636	1.004452	1.926628	3.586165	7.261523	16.594636	19.790282	22.328373	1.806653	2.405756	4.032591	4.915183	5.593514	6.208962	6.781028	7.50027	0.209479	0.286092	0.496722	0.623004	0.728409	0.822181	0.905817	1.027061	-11.829052	2.386883
1669	11	-1.957988634	4.997885528	97.1958476222	1.5317500196	3.1454772972	25.691982474	6.733119	8.221941	9.869013	12.055583	16.256199	18.091409	19.383153	20.37543	21.095594	22.082389	6.368487	7.823104	9.80482	13.838272	15.591699	16.783771	17.848383	18.622029	19.677432	0.257675	0.51271	1.000627	1.919164	3.578515	7.265958	16.43087	19.381316	21.846863	1.902874	2.54923	4.126302	4.994394	5.611164	6.234492	6.733218	7.445075	0.221725	0.306651	0.516863	0.637811	0.73913	0.828999	0.909814	1.031562	-12.427416	2.383211
1670	11	-2.0376432781	5.0154082	98.3134171752	1.8737452212	3.3608264448	25.6476051405	6.371178	7.937676	9.697124	11.965781	16.364294	18.158537	19.473304	20.393805	21.181342	22.158861	6.290737	7.791079	9.862305	13.981	15.700861	16.933242	17.999116	18.814807	19.770765	0.260607	0.514266	1.001616	1.918825	3.579363	7.306862	16.485919	19.474944	22.006186	1.994556	2.659457	4.245101	5.103081	5.723106	6.301356	6.773972	7.491432	0.234678	0.316699	0.535353	0.654998	0.750335	0.842579	0.922393	1.028677	-12.658054	2.375066
1671	11	-2.0427430923	5.0473226362	98.3235049929	0.2550888138	3.2385369925	25.7851579641	6.43004	8.027508	9.734914	11.949203	16.330786	18.108476	19.46873	20.423518	21.148091	22.271818	6.37334	7.780673	9.742822	13.943845	15.717202	16.944025	17.913345	18.810072	19.805892	0.260504	0.512005	1.009559	1.930311	3.591077	7.301786	16.642602	19.559046	22.018562	1.988517	2.637325	4.286131	5.123639	5.750614	6.311	6.81461	7.450054	0.235081	0.321196	0.540354	0.658172	0.759017	0.844595	0.927845	1.032061	-11.747304	2.371226
1672	11	-1.9739642402	5.0042127667	100.3475307989	0.7770088748	3.2172894584	26.0186343392	6.576281	8.131496	9.892658	12.198855	16.465096	18.362266	19.512721	20.560501	21.556348	22.34973	6.2996	7.759931	9.767734	13.914356	15.824468	16.987284	18.021491	18.785381	19.926989	0.255826	0.503614	0.983234	1.893505	3.517315	7.200372	16.46667	19.580513	22.108753	1.88959	2.513298	4.123286	4.95006	5.610396	6.246469	6.702044	7.40549	0.221427	0.301015	0.51015	0.633493	0.730042	0.81719	0.898682	1.00868	-12.029772	2.386478
1673	11	-1.9401635911	5.0467689568	101.5422229527	2.1819515916	3.1901204032	26.4354175214	6.480318	8.043676	9.764631	12.020746	16.346451	18.271028	19.554988	20.651096	21.491964	22.586797	6.211451	7.688426	9.738296	13.839226	15.632108	17.014566	18.013029	18.884803	20.042143	0.252782	0.502417	0.984131	1.892859	3.506127	7.178367	16.612724	19.76187	22.332354	1.849579	2.467617	4.078925	4.928089	5.548248	6.167306	6.69438	7.393414	0.212727	0.296609	0.501344	0.629384	0.72453	0.817395	0.897539	1.009396	-12.706866	2.37859
1674	11	-1.9546077227	5.0923894837	97.1045610455	0.0231525756	2.9433225361	26.3505912255	6.72204	8.262131	9.852217	11.876256	16.158672	17.991668	19.19506	20.385338	21.112343	22.300672	6.452339	7.889147	9.762912	13.703369	15.592195	16.81855	17.979732	18.795867	20.026209	0.263671	0.520166	1.02927	1.966257	3.645805	7.451578	16.643072	19.594499	22.030687	1.945429	2.573431	4.183776	5.067568	5.722322	6.349907	6.850868	7.587248	0.225874	0.307947	0.534419	0.649573	0.748816	0.830221	0.935779	1.052083	-12.650187	2.36394
1675	11	-1.9107876471	5.0084909276	94.1924622727	0.1220974232	3.3210847782	25.5343611947	6.337106	7.913211	9.655329	11.900345	16.371417	18.098954	19.401497	20.34545	21.226547	22.071252	6.178897	7.716684	9.681672	13.890564	15.595558	16.856027	17.866163	18.733669	19.832303	0.261192	0.520155	1.014053	1.947155	3.592847	7.345315	16.51214	19.485776	21.998865	1.876045	2.499651	4.122334	4.98575	5.671367	6.25249	6.818022	7.547918	0.218334	0.299536	0.517922	0.64274	0.743393	0.84026	0.924717	1.048959	-11.695875	2.36127
1676	11	-1.9721737369	5.0001171366	97.4749168703	0.0728859028	3.2579924914	25.7621444168	6.499265	8.087833	9.773067	12.041969	16.476639	18.276923	19.475213	20.489105	21.199866	22.174313	6.355429	7.757458	9.792365	13.905196	15.744585	16.919315	17.976354	18.766358	19.763276	0.257892	0.512188	1.00391	1.926954	3.56408	7.30432	16.503723	19.614966	22.10309	1.914523	2.576833	4.187533	5.008925	5.64696	6.271117	6.73727	7.504292	0.225777	0.303775	0.520553	0.641321	0.742019	0.83456	0.908702	1.033455	-11.951696	2.378768
1677	11	-2.0022038634	5.076890902	102.5532331119	0.352700686	3.2010331965	26.311657417	6.321967	7.875963	9.635812	11.801387	16.278624	18.153505	19.371847	20.490387	21.388244	22.436241	6.167706	7.683928	9.665114	13.775798	15.583969	16.926473	17.935084	18.778408	19.935354	0.252057	0.50189	0.978745	1.881283	3.502476	7.193331	16.582022	19.750254	22.280392	1.901143	2.559192	4.122102	4.969655	5.586197	6.201507	6.676108	7.313583	0.223418	0.305251	0.51717	0.63086	0.727304	0.821336	0.899828	1.008159	-11.763445	2.379788
1678	11	-2.006095453	5.0776531012	104.0044902196	7.019286131	3.1804104534	26.5822419715	6.455802	8.042117	9.613593	11.914315	16.322251	18.304162	19.620177	20.640123	21.514432	22.633388	6.287322	7.742277	9.728498	13.82507	15.726983	16.949997	18.046143	19.055079	20.160253	0.251983	0.497691	0.979629	1.887382	3.475851	7.194921	16.637648	19.738668	22.383503	1.891878	2.543933	4.132709	5.001294	5.62017	6.206536	6.707964	7.393886	0.224894	0.304156	0.517407	0.630536	0.733701	0.814773	0.896236	1.004929	-14.096655	2.371812
