State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	logPrior	rho
108	11	-6.3031863086	4.6883949415	78.5328224167	0.4313899016	3.1627901088	28.7187605498	12.674305	14.695711	16.022368	17.387359	21.359208	22.694462	23.853358	24.516542	25.233392	12.325269	12.691298	13.158976	13.343381	13.602599	-19.233507	0.697497
109	11	-4.9761153228	4.5803448752	72.8215031088	1.9929979913	3.1467247411	28.1606446139	13.25062	15.165334	16.507455	17.535466	21.436883	22.725631	23.774921	24.51922	25.062608	12.381519	12.8648	13.235513	13.686629	13.847695	-17.029949	0.673498
110	11	-4.7078053455	4.5416083054	69.2562794493	0.5155883897	3.244031606	28.0790979584	13.406679	15.137962	16.662626	17.811965	21.64491	22.910108	23.901175	24.609704	25.11727	12.681851	13.103731	13.577642	13.898339	14.075976	-15.676194	0.704686
111	11	-4.1583704417	4.5392317774	73.8147588707	1.3703434676	3.2343564588	28.3518671705	13.128801	15.16926	16.478916	17.760256	21.616786	22.764344	24.272426	24.423036	25.278226	11.976297	12.624879	13.128769	13.386107	13.721548	-15.226692	0.682042
112	11	-4.0889101016	4.4829439049	70.5661288025	0.1699473991	3.2793808092	27.8549787474	13.348342	15.160178	16.5214	17.881122	21.570003	22.744736	23.829181	24.469774	24.983344	12.058689	12.707628	13.152614	13.470908	13.757703	-14.498125	0.652752
113	11	-5.0272872016	4.6127467753	77.6083268486	0.4388526097	3.2421159814	28.4850520809	12.721637	14.765531	16.267435	17.783085	21.302364	22.919227	23.984951	24.60428	25.256254	12.11537	12.681448	13.012819	13.368988	13.538289	-16.290498	0.692373
114	11	-4.0237641091	4.4937210226	67.7180266908	0.149936276	3.2848777644	27.8185370893	13.326679	15.114056	16.5214	17.768121	21.410048	22.729116	24.023043	24.41887	24.975193	12.179554	12.868442	13.359895	13.746219	14.007514	-14.362091	0.664855
115	11	-5.4439372891	4.6933381373	77.0335008505	0.024505108	2.9316259567	29.088359061	13.366774	15.116877	16.482989	17.748087	21.305737	22.659358	23.744151	24.532372	25.462772	12.370986	12.930026	13.299502	13.550668	13.759842	-17.996522	0.68578
116	11	-4.009569312	4.7223269077	75.8499827189	1.0752617728	2.7828923789	29.8975844892	13.238644	15.156263	16.325595	17.583178	21.424517	22.908579	23.965827	24.744487	25.838262	11.9528	12.779438	13.087476	13.764588	13.967944	-14.650194	0.693701
117	11	-4.7456505349	4.6568084288	84.0734003532	0.8655322859	3.167882131	29.5155119373	12.988394	14.912549	16.321085	17.72929	21.676183	23.079125	24.307116	24.885834	25.624	11.903011	12.438539	12.838454	13.22867	13.424525	-16.007995	0.687158
118	11	-4.2466194171	4.5228789706	72.0392393843	0.0633254447	3.2665381086	28.1558836175	13.19068	15.232986	16.44042	17.856333	21.576425	22.756384	23.883333	24.573647	25.003145	12.069392	12.829276	13.201088	13.589508	13.810808	-15.043465	0.661221
119	11	-3.7462240659	4.5674721703	70.6621127614	0.2744409937	3.1110851062	28.4875408475	13.143898	15.001612	16.410795	17.702448	21.415531	22.965459	23.968408	24.671945	25.301534	11.835071	12.517914	13.220166	13.674231	13.927605	-13.838664	0.686817
120	11	-5.392452049	4.6357128554	76.1738203677	0.4672248559	3.1218693339	28.6196145246	13.067157	15.027944	16.385585	17.67031	21.590164	22.790621	23.874273	24.59288	25.47264	12.375385	12.823234	13.230415	13.419833	13.729281	-17.062176	0.673519
121	11	-4.7783646306	4.6318463868	73.5422029385	0.1643811756	3.0272067889	28.9590107602	13.368002	15.131117	16.495979	17.78475	21.523143	22.993456	24.032482	24.747493	25.596486	12.324127	12.900112	13.441511	13.81406	13.953112	-15.645389	0.666517
122	11	-4.2688700931	4.6115702065	75.8817537916	0.0838357182	3.1617487527	28.5608802541	12.933113	15.009712	16.208619	17.538956	21.335737	22.726761	23.814662	24.516354	25.248747	11.955006	12.628306	13.099055	13.355653	13.668962	-14.906395	0.679313
123	11	-4.6948619	4.5171473824	74.559700186	0.6783374347	3.3721729272	28.1229154593	12.988128	15.120307	16.591969	17.917911	21.543509	22.966724	23.852758	24.470178	25.294038	12.227985	12.788494	13.198171	13.50051	13.697262	-15.839555	0.69712
124	11	-4.9841585296	4.5572345086	71.6105401671	0.0990714697	2.9730397264	27.689825215	13.736027	15.441136	16.639432	17.955566	21.122946	22.645805	23.265665	23.658348	24.688421	12.261698	12.840079	13.233859	13.596116	13.562732	-16.241781	0.704499
125	11	-4.230335011	4.530819809	68.1884760734	0.0073870558	3.3809512161	27.5945729448	12.978292	14.941393	16.229024	17.56367	21.303899	22.658101	23.566628	24.252104	24.856968	12.105029	12.815279	13.473266	13.653621	13.929415	-16.968963	0.686287
126	11	-4.4097311646	4.5481853783	71.121142189	0.0477000197	3.1880383345	27.9151600953	13.209465	15.146327	16.453065	17.771961	21.267943	22.529356	23.779878	24.371298	24.801439	12.113468	12.821882	13.202967	13.587608	13.602976	-15.462614	0.690673
127	11	-3.7927538555	4.5343233641	67.9984351534	1.6066141795	3.2156064999	27.846332338	13.021762	14.970388	16.385722	17.612542	21.360752	22.721122	23.761745	24.34135	24.98627	11.966517	12.7123	13.247008	13.659401	13.881948	-14.688838	0.693921
128	11	-4.6400285704	4.5756853415	75.7564981911	0.289413952	3.0393135852	28.6919501902	13.561288	15.393615	16.747858	18.000655	21.676221	22.920006	23.844411	24.533395	25.345894	12.279909	12.678863	13.180466	13.471725	13.702666	-15.448241	0.689226
129	11	-4.8176408067	4.5108589471	74.6604795958	0.0057122261	3.3139089258	28.1537829938	13.215642	15.257611	16.683092	17.957656	21.743278	22.871293	24.107306	24.56755	25.127473	12.213719	12.787156	13.092932	13.440788	13.675008	-18.521246	0.682422
130	11	-4.6932670248	4.5549191586	76.2640418506	0.027167514	3.3699830125	28.4855163301	12.73451	15.069844	16.39167	17.86685	21.749543	23.222032	24.080052	24.826782	25.357745	12.266338	12.649599	13.130654	13.450177	13.61947	-16.450673	0.689233
131	11	-5.1432327621	4.6589550939	78.3084973507	1.9144204207	3.1093525668	28.7922403599	12.96466	14.824452	16.318233	17.527118	21.389741	22.751108	23.823591	24.645398	25.387917	12.180617	12.593991	13.107078	13.351711	13.643335	-17.324921	0.699332
132	11	-5.4273940242	4.6628008473	81.3175284083	0.0820682084	3.161028247	29.5775458179	12.993936	14.93091	16.42493	17.81869	21.781946	23.354986	24.238617	25.186567	26.009726	12.352439	12.777209	13.189862	13.565769	13.819868	-17.25325	0.702535
133	11	-4.8150105718	4.5514025042	73.1820213668	28.8892340287	3.2569833567	27.7506275536	13.13056	15.063759	16.279784	17.629543	21.41275	22.38684	23.559624	24.244832	24.70636	12.276821	12.708789	13.093192	13.410046	13.691864	-20.490824	0.702609
134	11	-4.2742174312	4.6118300856	70.5647934717	9.3035542782	3.0651061684	28.7023508385	13.227207	15.092603	16.47853	17.73569	21.520217	22.948894	23.975768	24.579768	25.52573	12.405695	13.069538	13.527344	13.838132	14.134343	-17.432094	0.688262
135	11	-4.5427629463	4.5406834269	75.0469745816	0.0372918467	3.2052338075	28.1678619747	13.306034	15.171575	16.585278	17.769094	21.516299	22.635842	23.743322	24.325396	25.036798	12.066246	12.638526	13.04451	13.42008	13.602921	-15.920726	0.697441
136	11	-5.3451663563	4.5355539765	70.6943002104	0.0195697686	3.3991056052	27.4602999437	13.002603	14.930581	16.377005	17.521243	21.30231	22.667836	23.507454	24.131191	25.017229	12.60281	12.947044	13.308713	13.595957	13.840009	-18.082059	0.702976
137	11	-4.28238996	4.5197921419	69.7347535032	0.9500277695	3.1833201644	27.9292207192	13.419798	15.282272	16.67803	17.801961	21.535995	22.754966	23.676883	24.159919	25.055406	12.209625	12.870588	13.241075	13.638527	13.85293	-15.18754	0.682265
138	11	-3.8812954182	4.5280338269	70.2540740412	9.1515931137	3.3039519209	27.9529978969	13.077122	14.91279	16.441699	17.516407	21.436179	22.850868	23.592644	24.351286	24.960966	11.914157	12.502636	13.110915	13.446063	13.771363	-16.828672	0.68063
139	11	-4.7876281078	4.7030803216	73.9088307298	3.48193835	2.867046611	29.34008887	13.515488	15.090369	16.243468	17.64538	21.492786	22.860972	23.948706	24.730906	25.716701	12.451836	13.037148	13.513284	13.915895	14.053337	-17.083128	0.646251
140	11	-4.4968985289	4.6365126858	78.8301211584	0.2764443008	3.0352595245	29.4700797374	13.32458	15.130069	16.405711	17.838749	21.683556	23.008427	24.295708	24.961044	25.935192	12.022891	12.724346	13.208332	13.548543	13.754032	-15.139537	0.678063
141	11	-3.9340959808	4.6244268501	70.462355472	0.233339222	2.8470614553	28.515348391	13.476692	15.114501	16.433991	17.646133	21.383436	22.460491	23.725816	24.419658	25.033209	11.941121	12.792008	13.220022	13.558415	13.940943	-14.073742	0.690215
142	11	-3.8961945446	4.6289090628	70.8889054964	0.2089951349	2.8235726737	28.8434361999	13.509097	15.27951	16.505059	17.758833	21.422998	22.679197	23.775771	24.496446	25.377881	11.955014	12.662421	13.206653	13.589965	13.935181	-14.009803	0.700683
143	11	-4.29340932	4.5710708931	70.2810319231	0.1244912574	3.1230229131	28.1757779628	13.36133	15.071187	16.519496	17.619479	21.39976	22.526645	23.720077	24.356632	24.998208	12.191543	12.882584	13.360857	13.679014	13.958779	-14.809829	0.702119
144	11	-4.7980456154	4.5327223266	74.3301833492	0.1100998728	3.2390136892	28.0120312033	13.237919	15.213678	16.629258	17.885396	21.343555	22.79317	23.548698	24.443306	24.941143	12.213776	12.813533	13.07135	13.447701	13.656654	-15.880884	0.686815
145	11	-4.395419798	4.5867945924	71.9569505945	0.4466915742	3.117007427	28.3502651364	13.129446	14.998707	16.469328	17.75958	21.416898	22.818128	23.967739	24.601844	25.211867	12.260404	12.710228	13.326684	13.4842	13.843459	-15.022363	0.672762
146	11	-5.4900716919	4.591817736	77.1500557505	0.5831234084	3.146807321	28.6955103378	13.360286	15.397039	16.592587	18.066811	21.552435	22.846106	23.99101	24.84239	25.336209	12.549964	12.955154	13.19743	13.478669	13.724436	-17.408874	0.693588
147	11	-4.0423560122	4.5784899954	71.2771329137	0.222337438	3.1496306182	28.6319689442	13.219421	15.07014	16.396159	17.723795	21.578101	22.827411	24.03165	24.579886	25.5561	12.08564	12.890637	13.375022	13.704644	13.969708	-14.304716	0.67252
148	11	-4.5309322752	4.6306025332	73.1693294855	0.0750844915	3.0429341747	28.3205718147	13.150473	14.868987	16.244495	17.591066	21.280855	22.527088	23.636413	24.35919	25.046614	12.26874	12.760717	13.270162	13.510841	13.798942	-15.387698	0.673791
149	11	-4.3165775202	4.5165320259	74.2915423928	5.4093838199	3.3834312436	28.2911157475	12.952038	15.006513	16.408936	18.056261	21.792594	23.0721	24.029789	24.679959	25.423636	11.995266	12.640642	13.181148	13.470623	13.81203	-16.90115	0.687297
150	11	-4.6945807348	4.7399509181	78.333870409	5.1140047304	2.7181130244	30.0361123493	13.417379	15.08274	16.532043	17.657098	21.572913	22.782628	24.040071	24.67293	25.840902	12.298232	12.90303	13.305194	13.609431	13.94828	-17.360798	0.700838
151	11	-4.3943274168	4.7336475986	73.9385602573	5.1746632822	2.6418666822	29.4108442566	13.444621	15.131616	16.427019	17.607164	21.153645	22.577407	23.526296	24.429093	25.24252	12.225018	12.775048	13.223369	13.649252	13.973687	-16.770199	0.703708
152	11	-4.2478777734	4.743917731	73.9747982115	0.0968659458	2.6637858479	29.5505950519	13.361991	15.082694	16.184292	17.496654	21.12255	22.499626	23.700568	24.644511	25.330091	11.979829	12.801261	13.229043	13.771963	13.994972	-14.672608	0.701085
153	11	-3.8611688164	4.6838670993	73.2894933987	0.1029992035	2.8154225684	29.2445043378	13.301	15.009478	16.260305	17.534712	21.402547	22.776669	23.723765	24.544582	25.511331	11.827134	12.546491	13.111223	13.479213	13.968903	-14.045318	0.672444
154	11	-5.0253686327	4.6699582196	77.2128808868	0.0611057199	3.1112505572	28.8961725891	12.938501	14.93042	16.333072	17.460141	21.421049	22.766287	23.871595	24.640995	25.449425	12.201528	12.761021	13.150014	13.52183	13.628159	-16.470458	0.696061
155	11	-3.8723131588	4.653441388	70.3226533702	14.1318107012	3.0356379756	28.7121870896	12.905977	14.655967	16.05808	17.330644	21.540178	22.811042	23.808061	24.710269	25.406557	11.921265	12.733723	13.317306	13.712054	14.158649	-17.364752	0.700724
156	11	-5.6685664583	4.6385659641	78.8943703271	0.0144508117	3.0865870692	29.1038253699	13.143605	15.233303	16.611671	17.803206	21.533787	22.927429	24.251647	24.843325	25.575278	12.38418	12.90142	13.311914	13.464659	13.681595	-19.104052	0.703676
157	11	-4.7589703787	4.7539903469	77.3372021473	0.5586264827	2.8886582943	29.4758111321	13.02115	14.767298	16.062466	17.307557	21.272648	22.740737	23.836773	24.71548	25.633473	12.147752	12.695669	13.258261	13.67743	13.797686	-15.686295	0.684501
158	11	-3.9913803219	4.586220803	74.2374019704	0.1496279217	3.1021336717	28.9248304681	13.234544	15.051279	16.520811	17.894461	21.706772	23.054755	24.287644	24.85082	25.803978	11.962008	12.614275	13.194428	13.577339	13.760478	-14.273273	0.702296
159	11	-5.2218882539	4.6362117308	77.5789634429	0.1977074894	2.9408999734	28.8587310341	13.521078	15.323861	16.607546	17.907989	21.488124	22.722835	23.950851	24.506024	25.342882	12.226593	12.789717	13.183514	13.479869	13.653262	-16.592222	0.673058
160	11	-3.9926625532	4.5332726689	72.1233280716	0.0625056431	3.0836501771	28.6410389529	13.62913	15.419381	16.714772	18.03064	21.832988	23.018507	23.935274	24.730628	25.353452	12.134799	12.649251	13.354692	13.588884	14.000041	-14.599412	0.697826
161	11	-5.2780828021	4.5580067881	75.4108938427	0.5414048826	3.1487141869	28.4401427698	13.32625	15.132659	16.782763	17.949832	21.639246	22.91558	23.919363	24.609726	25.321696	12.407229	12.85066	13.278378	13.538794	13.751496	-16.924164	0.701647
162	11	-4.436315171	4.476403117	70.821374394	0.0055182814	3.2102552795	28.0382917958	13.690624	15.51928	16.914796	18.099981	21.498238	22.968709	23.75952	24.43449	25.011204	12.364741	12.925944	13.30619	13.58578	13.909254	-17.834243	0.69996
163	11	-3.9923840913	4.5300651285	66.8689541626	0.0501237841	3.1118824818	27.992274185	13.38567	15.212297	16.568636	17.703277	21.406562	22.865026	23.743982	24.57781	24.959864	12.257975	12.942448	13.510804	13.798158	14.159434	-14.672911	0.677072
164	11	-4.1745771444	4.4740235379	73.6697537286	1.5792099693	3.3675319293	28.1503313139	13.24228	15.056906	16.695929	17.960588	21.75541	22.955559	23.849218	24.665436	25.170521	11.939308	12.630995	13.06045	13.345857	13.590451	-15.430812	0.689457
165	11	-4.5514534364	4.6177357642	73.8746308609	1.2442744946	3.0747886701	28.2375429358	13.18146	14.966609	16.210366	17.527431	21.148413	22.535297	23.484234	24.29124	24.927662	12.013508	12.574177	13.112835	13.440729	13.587983	-15.796482	0.680559
166	11	-4.0554013004	4.6225281087	72.2774226859	0.4440539072	3.0346921824	28.5415089656	13.15027	14.864763	16.206255	17.484671	21.370529	22.612182	23.704309	24.405866	25.138792	11.940424	12.577597	13.257724	13.640983	13.837322	-14.390142	0.682717
167	11	-5.0087031228	4.6881564704	80.6987867898	0.0337672341	2.7835930628	29.4865353308	13.536259	15.352084	16.542919	17.748304	21.374671	22.700307	23.771014	24.607178	25.599647	12.050742	12.633217	13.081658	13.28634	13.576093	-16.827241	0.703083
168	11	-5.8184530256	4.6591881607	78.0449574367	0.7014624509	3.0476601822	29.1201585235	13.240305	15.07748	16.582926	17.776474	21.491025	23.021894	23.944231	24.91955	25.633522	12.409841	12.933573	13.258075	13.67123	13.790745	-18.201883	0.687372
169	11	-5.5746871911	4.7236339453	85.318162429	0.2219109583	2.9557982	29.8335131058	13.150017	14.868011	16.302533	17.708021	21.594243	22.964691	24.005906	25.089459	25.796989	11.99954	12.531195	12.830121	13.245289	13.475454	-17.376771	0.694132
170	11	-4.063354997	4.6784363094	77.0037517898	0.0838899221	2.9513123737	29.627837747	13.128633	15.106319	16.236452	17.628518	21.381634	23.068367	24.134906	25.004183	25.975408	11.931985	12.592217	13.208398	13.476799	13.918615	-14.491886	0.692935
171	11	-4.9527995824	4.6891420928	74.4161034234	1.2905001703	2.7915542234	28.7798917124	13.481649	15.180594	16.410629	17.373429	21.085191	22.506306	23.516171	24.334337	25.138456	12.30794	12.831791	13.154528	13.632269	13.721837	-16.551342	0.686983
172	11	-5.2538145026	4.6385795416	80.0178646132	1.3065454711	3.1475548492	28.5582922189	12.991009	14.777971	16.269227	17.470678	21.301733	22.649015	23.847776	24.510396	25.12464	12.027348	12.497852	12.846387	13.121621	13.366476	-17.305025	0.697347
173	11	-4.3016294942	4.5683688548	72.2144065053	0.0659096388	3.0932748417	28.4234907991	13.363525	15.282779	16.679878	17.725002	21.545589	22.839719	23.879807	24.476677	25.122838	12.172198	12.735131	13.237963	13.677478	13.906671	-15.074265	0.690056
174	11	-4.9974860055	4.5170686187	78.2216658441	0.2748595154	3.3035153867	28.6068629594	13.386096	15.400454	16.765051	18.107137	22.056458	23.185492	24.191268	24.840006	25.442221	12.29879	12.702517	13.213737	13.407844	13.652716	-16.246475	0.690886
175	11	-3.9884325193	4.52746764	68.9814141577	0.1718309655	3.297051757	28.2315783894	13.112579	15.100863	16.448884	17.736427	21.681383	22.910618	24.078814	24.687084	25.340257	12.241077	12.91891	13.395542	13.748608	14.081906	-14.258711	0.682578
176	11	-4.097698328	4.5645006326	71.3264797442	0.0536059587	3.1729668208	28.8067223028	13.268006	15.279081	16.529789	17.920777	21.839503	23.027748	24.033983	24.801975	25.471003	12.28262	12.988801	13.598673	13.819603	14.026005	-14.817012	0.699226
177	11	-4.7857200713	4.5329233348	73.0400278256	0.19340232	3.2755045182	27.8996939334	13.234082	15.174168	16.438493	17.86415	21.456904	22.669002	23.742576	24.23951	24.992008	12.340805	12.726611	13.082222	13.476875	13.703451	-15.747998	0.664961
178	11	-5.0951654218	4.6390177655	76.3475668755	0.2947896393	3.1330785822	29.3147054097	13.166145	15.113642	16.315664	17.828425	21.848466	23.214227	24.24912	25.379894	25.852647	12.464532	13.008986	13.555091	13.812394	13.926677	-16.313074	0.702546
179	11	-4.7732460296	4.5961221178	77.2050622746	0.3000711133	3.2173928484	28.87989658	13.023192	14.981658	16.478317	17.852867	21.956211	23.09961	24.251309	24.909715	25.639464	12.191865	12.755073	13.186792	13.559659	13.785815	-15.706769	0.690789
180	11	-5.5185001204	4.7102075398	82.0816914603	0.4638147639	3.011012034	29.8954044126	12.999439	15.071385	16.161047	17.825651	21.86684	22.995907	24.391306	25.173167	25.904394	12.314443	12.890137	13.114649	13.576712	13.806561	-17.331679	0.690571
181	11	-5.7660727811	4.711021752	79.2770685694	1.0056513886	2.8545232857	29.0393056708	13.337615	14.95194	16.366548	17.547076	21.188071	22.538333	23.625846	24.36131	25.151002	12.271814	12.730176	13.119853	13.338129	13.438118	-18.233881	0.661807
182	11	-5.1342006409	4.60946884	78.8656608354	4.5204519125	3.0901451802	28.7876854557	13.120448	15.166884	16.573411	17.82422	21.55406	22.896065	23.960811	24.765695	25.32102	12.224871	12.72737	13.073992	13.212778	13.653014	-18.238291	0.683458
183	11	-3.9332190357	4.5921810474	70.671345585	0.0569735554	3.0711299268	28.3853502067	13.191193	15.004244	16.372259	17.592334	21.408877	22.667417	23.607147	24.517823	25.123393	12.046069	12.685087	13.214284	13.564795	13.90042	-14.478217	0.687949
